# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_233817
# Format: timestep, timestamp_utc, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

14, 1763440697.7248452, 9.179115295410156e-05, -3.1194775104522705, 3.1390817165374756, 1.5684294700622559, -0.001409292221069336, -1.56972074508667, 0.022461235523223877, -1.4363044486187706, -4.24552594324744, -3.957958144942733, 1.402925144291459
15, 1763440697.748495, 4.744529724121094e-05, -3.119507074356079, 3.1390817165374756, 1.5684294700622559, -0.0014183521270751953, -1.5697026252746582, 0.022484183311462402, -1.4363103389947969, -4.245519576420223, -3.9579555556848307, 1.4029351267741672
16, 1763440697.7694259, 8.440017700195312e-05, -3.119513988494873, 3.139073610305786, 1.5684477090835571, -0.0014367103576660156, -1.5697298049926758, 0.022484183311462402, -1.4363102656325726, -4.2455281362190105, -3.957958260753378, 1.4029307305886392
17, 1763440697.7934048, 8.440017700195312e-05, -3.119492292404175, 3.1390817165374756, 1.5684477090835571, -0.001445770263671875, -1.569711685180664, 0.022491812705993652, -1.43631141234265, -4.245539496493732, -3.9579569308186473, 1.4029162749898871
18, 1763440697.816942, 6.985664367675781e-05, -3.119507074356079, 3.139073610305786, 1.5684477090835571, -0.0014367103576660156, -1.56972074508667, 0.022468924522399902, -1.4363181264642824, -4.245520319684564, -3.9579580757342376, 1.4029218330180095
19, 1763440697.8349319, 9.179115295410156e-05, -3.1194846630096436, 3.1390817165374756, 1.5684386491775513, -0.001445770263671875, -1.569711685180664, 0.022476494312286377, -1.4363134011525265, -4.245526264853609, -3.9579598105549554, 1.4029303804612596
20, 1763440697.857216, 9.179115295410156e-05, -3.1194846630096436, 3.139065742492676, 1.5684294700622559, -0.0014183521270751953, -1.569711685180664, 0.022461235523223877, -1.4363185096790596, -4.2455219672668205, -3.9579596472249627, 1.40293637968429
21, 1763440697.8794088, 9.179115295410156e-05, -3.119507074356079, 3.139073610305786, 1.5684568881988525, -0.0014640092849731445, -1.5697026252746582, 0.022491812705993652, -1.4363105716257094, -4.245523304013035, -3.95796098164974, 1.4029203069123375
22, 1763440697.8993669, 7.724761962890625e-05, -3.1194846630096436, 3.139073610305786, 1.5684294700622559, -0.0014274120330810547, -1.569711685180664, 0.022468924522399902, -1.4363188495302506, -4.245506880386507, -3.9579634043275997, 1.4029290851503924
23, 1763440697.921943, 6.985664367675781e-05, -3.119507074356079, 3.1390817165374756, 1.5684477090835571, -0.0014640092849731445, -1.56972074508667, 0.022476494312286377, -1.4363231799697729, -4.245506780513934, -3.9579619948224494, 1.402922154877251
24, 1763440697.946932, 9.918212890625e-05, -3.119507074356079, 3.139073610305786, 1.5684386491775513, -0.0014367103576660156, -1.569711685180664, 0.022468924522399902, -1.4363221414543448, -4.245508081684665, -3.957960770710045, 1.402918934668751
25, 1763440697.965424, 8.440017700195312e-05, -3.1194775104522705, 3.139065742492676, 1.5684568881988525, -0.0014367103576660156, -1.5697026252746582, 0.022468924522399902, -1.4363158293359113, -4.245507968558798, -3.957962794298761, 1.4029162325852842
26, 1763440697.988627, 6.222724914550781e-05, -3.119513988494873, 3.139073610305786, 1.5684477090835571, -0.0014640092849731445, -1.5696845054626465, 0.022461235523223877, -1.4363069812858726, -4.245505133143183, -3.957961571856297, 1.4029136074328084
27, 1763440698.009866, 6.985664367675781e-05, -3.1194846630096436, 3.1390817165374756, 1.5684568881988525, -0.001445770263671875, -1.5697026252746582, 0.022491812705993652, -1.436313684533645, -4.2455009465133715, -3.9579617649032754, 1.4029274679792614
28, 1763440698.030177, 7.724761962890625e-05, -3.1194846630096436, 3.1390817165374756, 1.5684477090835571, -0.0014640092849731445, -1.5697298049926758, 0.022476494312286377, -1.4363051043537973, -4.245500578457201, -3.9579640630437516, 1.402922308739715
29, 1763440698.071588, 6.985664367675781e-05, -3.1194775104522705, 3.139073610305786, 1.5684568881988525, -0.0014549493789672852, -1.569711685180664, 0.022491812705993652, -1.4363072714069114, -4.245488405732162, -3.9579630027745947, 1.4029274679792614
30, 1763440698.093091, 6.985664367675781e-05, -3.1194846630096436, 3.139073610305786, 1.5684568881988525, -0.0014274120330810547, -1.5697298049926758, 0.022491812705993652, -1.4363111543844416, -4.245497745394405, -3.957966842322033, 1.4029338942624863
31, 1763440698.1115038, 7.724761962890625e-05, -3.119492292404175, 3.139073610305786, 1.5684386491775513, -0.0014640092849731445, -1.5697388648986816, 0.022468924522399902, -1.436312280421558, -4.245492788375085, -3.9579636464683494, 1.4029450527270233
32, 1763440698.133646, 7.724761962890625e-05, -3.119492292404175, 3.1390817165374756, 1.5684386491775513, -0.001445770263671875, -1.56972074508667, 0.022476494312286377, -1.436313024240693, -4.245484959867409, -3.9579597902397903, 1.4029416786545241
33, 1763440698.1542468, 6.985664367675781e-05, -3.1194775104522705, 3.139073610305786, 1.5684294700622559, -0.001445770263671875, -1.5697298049926758, 0.022499442100524902, -1.436307652034496, -4.245489479729158, -3.957963871860483, 1.402948426799909
34, 1763440698.178199, 9.179115295410156e-05, -3.119499444961548, 3.1390817165374756, 1.5684568881988525, -0.0014367103576660156, -1.5697026252746582, 0.022484183311462402, -1.4363103513050073, -4.245487761552406, -3.9579623932138377, 1.40295553920422
35, 1763440698.1996338, 9.179115295410156e-05, -3.119492292404175, 3.1390817165374756, 1.5684386491775513, -0.0014274120330810547, -1.5697388648986816, 0.022468924522399902, -1.436312740699737, -4.245477509488772, -3.957961080352211, 1.4029556302685469
36, 1763440698.211306, 6.985664367675781e-05, -3.119492292404175, 3.139073610305786, 1.5684477090835571, -0.0014274120330810547, -1.5697298049926758, 0.022484183311462402, -1.4363124418625866, -4.245478305986188, -3.9579631709312864, 1.4029629734712956
37, 1763440698.234997, 8.440017700195312e-05, -3.119499444961548, 3.139073610305786, 1.5684294700622559, -0.001445770263671875, -1.5696935653686523, 0.022476494312286377, -1.436322379003731, -4.245481018199241, -3.9579645497207796, 1.4029712759858508
38, 1763440698.253673, 7.724761962890625e-05, -3.119499444961548, 3.1390817165374756, 1.5684294700622559, -0.0014549493789672852, -1.56972074508667, 0.022499442100524902, -1.436329341013466, -4.245474607635694, -3.9579614151457667, 1.4029657807514049
39, 1763440698.3070982, 6.222724914550781e-05, -3.119492292404175, 3.1390817165374756, 1.5684477090835571, -0.0014274120330810547, -1.569711685180664, 0.022484183311462402, -1.4363240235400552, -4.24548496880789, -3.957966152335542, 1.4029340481260364
40, 1763440698.324308, 7.724761962890625e-05, -3.119513988494873, 3.1390817165374756, 1.5684386491775513, -0.001445770263671875, -1.5697298049926758, 0.022468924522399902, -1.4363322207368336, -4.245477785044361, -3.957966510495609, 1.4029485947969558
41, 1763440698.3480341, 9.179115295410156e-05, -3.119507074356079, 3.1390817165374756, 1.5684386491775513, -0.0014640092849731445, -1.56972074508667, 0.022484183311462402, -1.4363337528423386, -4.2454701306259395, -3.9579631759354448, 1.4029485947969558
42, 1763440698.3629608, 7.724761962890625e-05, -3.119492292404175, 3.1390817165374756, 1.5684568881988525, -0.0014183521270751953, -1.5697298049926758, 0.022468924522399902, -1.4363256898631385, -4.245475890008283, -3.9579665766970624, 1.4029505338291604
43, 1763440698.3871648, 7.724761962890625e-05, -3.119499444961548, 3.139073610305786, 1.5684568881988525, -0.0014367103576660156, -1.569711685180664, 0.022476494312286377, -1.4363311821679856, -4.2454754963464225, -3.957967825446751, 1.4029655216903076
44, 1763440698.407945, 7.724761962890625e-05, -3.119507074356079, 3.1390817165374756, 1.56842041015625, -0.0014183521270751953, -1.56972074508667, 0.022453665733337402, -1.4363314313712603, -4.245473123607997, -3.9579678252652473, 1.4029479086765704
45, 1763440698.4623559, 6.985664367675781e-05, -3.119507074356079, 3.139073610305786, 1.5684568881988525, -0.0014549493789672852, -1.569711685180664, 0.022476494312286377, -1.4363308055660768, -4.245485808429901, -3.9579693450943925, 1.4029370092725764
46, 1763440698.490592, 7.724761962890625e-05, -3.1194775104522705, 3.139073610305786, 1.5684294700622559, -0.001445770263671875, -1.569711685180664, 0.022468924522399902, -1.4363351090775247, -4.245489905110008, -3.957966614380456, 1.402937268334576
47, 1763440698.509347, 9.179115295410156e-05, -3.119492292404175, 3.139073610305786, 1.5684386491775513, -0.0014640092849731445, -1.56972074508667, 0.022484183311462402, -1.436337274403976, -4.245494119574314, -3.957966395695043, 1.402943617686221
48, 1763440698.577771, 8.440017700195312e-05, -3.1194846630096436, 3.139065742492676, 1.5684386491775513, -0.0014183521270751953, -1.5697298049926758, 0.022468924522399902, -1.4363473662043018, -4.245511067935611, -3.957965331938549, 1.4029453259211884
49, 1763440698.610951, 7.724761962890625e-05, -3.1194775104522705, 3.1390817165374756, 1.5684477090835571, -0.001445770263671875, -1.56972074508667, 0.022461235523223877, -1.4363597116815825, -4.245492011850121, -3.9579675695823804, 1.4029600264559097
50, 1763440698.632596, 7.724761962890625e-05, -3.119507074356079, 3.139065742492676, 1.5684477090835571, -0.0014183521270751953, -1.56972074508667, 0.022461235523223877, -1.4363536068655005, -4.245486408191545, -3.9579665718187913, 1.4029759171044827
51, 1763440698.658675, 6.222724914550781e-05, -3.1194775104522705, 3.139073610305786, 1.5684477090835571, -0.001445770263671875, -1.56972074508667, 0.022476494312286377, -1.4363543011263862, -4.24548773660831, -3.9579686903084066, 1.4029688188310498
52, 1763440698.729308, 6.985664367675781e-05, -3.119499444961548, 3.1390817165374756, 1.5684386491775513, -0.0014274120330810547, -1.5697026252746582, 0.022468924522399902, -1.436368310471561, -4.245478728493832, -3.957965829311357, 1.4029779472012502
53, 1763440698.808993, 0.00011372566223144531, -3.119507074356079, 3.139073610305786, 1.5684386491775513, -0.0014549493789672852, -1.5697298049926758, 0.022499442100524902, -1.4363449255852312, -4.245487198203514, -3.9579651263066467, 1.4030126409710604
54, 1763440698.854617, 6.222724914550781e-05, -3.1194846630096436, 3.139065742492676, 1.5684477090835571, -0.0014274120330810547, -1.56972074508667, 0.022476494312286377, -1.4363381379322278, -4.245496427034347, -3.957965748946269, 1.4030018954329782
55, 1763440698.919822, 8.440017700195312e-05, -3.119507074356079, 3.139073610305786, 1.5684294700622559, -0.0014367103576660156, -1.56972074508667, 0.022468924522399902, -1.436338389196819, -4.2454921333935545, -3.957970169096062, 1.4029943559728781
56, 1763440698.968342, 8.440017700195312e-05, -3.119492292404175, 3.139073610305786, 1.5684477090835571, -0.0014367103576660156, -1.5696935653686523, 0.022476494312286377, -1.436340677994657, -4.245488415296396, -3.957967355555059, 1.4029974851167932
57, 1763440698.989714, 8.440017700195312e-05, -3.119492292404175, 3.139073610305786, 1.5684294700622559, -0.001409292221069336, -1.569711685180664, 0.022484183311462402, -1.4363513007203412, -4.2454909609853715, -3.957969070275414, 1.402988342616723
58, 1763440699.0052989, 7.724761962890625e-05, -3.1194846630096436, 3.1390817165374756, 1.5684477090835571, -0.001445770263671875, -1.5697298049926758, 0.022468924522399902, -1.4363433442459703, -4.245494016393618, -3.957968546782414, 1.402998675226585
59, 1763440699.030024, 6.985664367675781e-05, -3.119499444961548, 3.139065742492676, 1.5684477090835571, -0.0014367103576660156, -1.56972074508667, 0.022468924522399902, -1.4363265405538927, -4.245499285168392, -3.9579707348279785, 1.4029898687215652
60, 1763440699.0432441, 8.440017700195312e-05, -3.1194846630096436, 3.139073610305786, 1.5684477090835571, -0.0014367103576660156, -1.56972074508667, 0.022476494312286377, -1.4363319163318606, -4.245489355212701, -3.9579674907859497, 1.4030022942350615
61, 1763440699.064657, 7.724761962890625e-05, -3.1194698810577393, 3.1390817165374756, 1.5684477090835571, -0.0014731884002685547, -1.5697298049926758, 0.022468924522399902, -1.4363390810164507, -4.245484428865554, -3.957970074429252, 1.402998997093468
62, 1763440699.090975, 6.222724914550781e-05, -3.119507074356079, 3.139073610305786, 1.5684386491775513, -0.001445770263671875, -1.56972074508667, 0.022491812705993652, -1.4363390292024323, -4.245481787041404, -3.9579685482273677, 1.4029712477253464
63, 1763440699.160492, 6.985664367675781e-05, -3.1194846630096436, 3.139073610305786, 1.5684568881988525, -0.0014367103576660156, -1.5697026252746582, 0.022476494312286377, -1.4363395550762983, -4.245486912636551, -3.957971181312354, 1.4029674465925082
64, 1763440699.2056, 7.724761962890625e-05, -3.119499444961548, 3.139073610305786, 1.5684386491775513, -0.001445770263671875, -1.569711685180664, 0.022476494312286377, -1.4363529155752073, -4.2455006648388, -3.9579737648895073, 1.4029475868147114
65, 1763440699.298037, 6.985664367675781e-05, -3.119492292404175, 3.1390817165374756, 1.5684386491775513, -0.0014367103576660156, -1.56972074508667, 0.022476494312286377, -1.4363515257008788, -4.245505278289762, -3.9579706341410477, 1.4029365963467595
66, 1763440699.30877, 6.985664367675781e-05, -3.119499444961548, 3.139073610305786, 1.5684568881988525, -0.0014183521270751953, -1.5697298049926758, 0.022461235523223877, -1.4363728003678315, -4.2454898052031185, -3.957967482873536, 1.4029009715230527
67, 1763440699.336034, 7.724761962890625e-05, -3.119499444961548, 3.1390817165374756, 1.5684477090835571, -0.0014549493789672852, -1.5696935653686523, 0.022476494312286377, -1.4363671241239555, -4.245491338185786, -3.9579719795018535, 1.402903582540292
68, 1763440699.356425, 7.724761962890625e-05, -3.119513988494873, 3.139073610305786, 1.5684386491775513, -0.001445770263671875, -1.56972074508667, 0.022476494312286377, -1.4363545845180847, -4.245494574327417, -3.957972193244394, 1.4028928369995988
69, 1763440699.375954, 6.985664367675781e-05, -3.119492292404175, 3.1390817165374756, 1.5684568881988525, -0.0014367103576660156, -1.5696935653686523, 0.022484183311462402, -1.436358175182158, -4.245500951282965, -3.957970028780977, 1.40289639320317
70, 1763440699.3970718, 7.724761962890625e-05, -3.1194846630096436, 3.139073610305786, 1.5684294700622559, -0.0014367103576660156, -1.569711685180664, 0.022461235523223877, -1.4363610935037365, -4.245508098855376, -3.9579717315104443, 1.402888286953296
71, 1763440699.4643872, 6.222724914550781e-05, -3.1194775104522705, 3.1390817165374756, 1.5684294700622559, -0.001445770263671875, -1.56972074508667, 0.022468924522399902, -1.4363568450764859, -4.2455054643510275, -3.957969868660949, 1.4028912480998772
72, 1763440699.4929678, 7.724761962890625e-05, -3.119492292404175, 3.1390817165374756, 1.5684386491775513, -0.0014640092849731445, -1.5697026252746582, 0.022461235523223877, -1.436357474596584, -4.245513356245217, -3.957972358197889, 1.4029063898260592
73, 1763440699.517099, 6.985664367675781e-05, -3.119499444961548, 3.139073610305786, 1.5684386491775513, -0.0014731884002685547, -1.56972074508667, 0.022468924522399902, -1.436369327163517, -4.245506530950732, -3.9579656670427736, 1.4028982694396364
74, 1763440699.5369248, 8.440017700195312e-05, -3.119492292404175, 3.139065742492676, 1.56842041015625, -0.001445770263671875, -1.5696935653686523, 0.022491812705993652, -1.4363652442487969, -4.245516739535962, -3.9579683871785067, 1.4029021616361286
75, 1763440699.552484, 8.440017700195312e-05, -3.1194846630096436, 3.1390817165374756, 1.5684294700622559, -0.0014914274215698242, -1.56972074508667, 0.022491812705993652, -1.4363744957217772, -4.24550969357739, -3.9579684064365175, 1.402896575336384
76, 1763440699.5955572, 0.00010657310485839844, -3.119492292404175, 3.139073610305786, 1.5684477090835571, -0.0014183521270751953, -1.56972074508667, 0.022484183311462402, -1.436387958971725, -4.245507178366698, -3.9579653606430956, 1.4028914302334707
77, 1763440699.6082282, 9.179115295410156e-05, -3.119492292404175, 3.139065742492676, 1.5684386491775513, -0.0014640092849731445, -1.56972074508667, 0.022476494312286377, -1.436364675232829, -4.245507469965826, -3.957968550800744, 1.4028829597169492
78, 1763440699.628175, 8.440017700195312e-05, -3.119507074356079, 3.139073610305786, 1.5684477090835571, -0.001445770263671875, -1.56972074508667, 0.022476494312286377, -1.4363731086503686, -4.245508169777938, -3.9579671471834414, 1.4028926062098939
79, 1763440699.650781, 8.440017700195312e-05, -3.119492292404175, 3.1390817165374756, 1.5684386491775513, -0.001445770263671875, -1.569711685180664, 0.022476494312286377, -1.4363775975342201, -4.245523061522732, -3.9579716808615615, 1.4028998866126197
80, 1763440699.671455, 7.724761962890625e-05, -3.1194698810577393, 3.139073610305786, 1.56842041015625, -0.0014640092849731445, -1.5697388648986816, 0.022484183311462402, -1.4363674115721234, -4.245511258999142, -3.9579701675113483, 1.4028947901664168
81, 1763440699.6888561, 6.985664367675781e-05, -3.119499444961548, 3.139073610305786, 1.5684386491775513, -0.0014274120330810547, -1.569711685180664, 0.022484183311462402, -1.4363723132334498, -4.2455052703278096, -3.9579680841111973, 1.4029185562711144
82, 1763440699.718267, 7.724761962890625e-05, -3.119507074356079, 3.139073610305786, 1.5684477090835571, -0.0014549493789672852, -1.5697026252746582, 0.022468924522399902, -1.4363699350518746, -4.245509889558168, -3.9579705626627435, 1.4029249197580886
83, 1763440699.7396219, 5.4836273193359375e-05, -3.119507074356079, 3.1390817165374756, 1.5684477090835571, -0.0014274120330810547, -1.5697026252746582, 0.022468924522399902, -1.4363633880911166, -4.245504782736424, -3.9579685861859772, 1.402920005446209
84, 1763440699.7682939, 8.440017700195312e-05, -3.119507074356079, 3.1390817165374756, 1.5684386491775513, -0.0014367103576660156, -1.5697298049926758, 0.022476494312286377, -1.4363753848788612, -4.245506377838591, -3.9579679005867736, 1.4029231345896502
85, 1763440699.778184, 7.724761962890625e-05, -3.1194775104522705, 3.139073610305786, 1.5684294700622559, -0.0014731884002685547, -1.56972074508667, 0.022476494312286377, -1.4363679404621363, -4.2455040749943365, -3.9579688278943, 1.402911870924315
86, 1763440699.802559, 6.222724914550781e-05, -3.119492292404175, 3.1390817165374756, 1.5684294700622559, -0.0014183521270751953, -1.5697026252746582, 0.022476494312286377, -1.436362365649303, -4.245495170256228, -3.957968381780481, 1.40289969034341
87, 1763440699.8216372, 7.724761962890625e-05, -3.1194698810577393, 3.1390817165374756, 1.5684386491775513, -0.0014549493789672852, -1.56972074508667, 0.022453665733337402, -1.436373160063271, -4.245494702426248, -3.9579683821389597, 1.402905948630604
88, 1763440699.846194, 9.179115295410156e-05, -3.119492292404175, 3.139073610305786, 1.5684477090835571, -0.0014731884002685547, -1.5697026252746582, 0.022484183311462402, -1.4363775952113247, -4.24549670938837, -3.9579710593840085, 1.4028984091635803
89, 1763440699.866496, 7.724761962890625e-05, -3.1194775104522705, 3.1390817165374756, 1.5684568881988525, -0.0014549493789672852, -1.5697298049926758, 0.022476494312286377, -1.4363708663590735, -4.245493609656094, -3.957970773683855, 1.402894608033056
90, 1763440699.886194, 8.440017700195312e-05, -3.119499444961548, 3.139073610305786, 1.5684477090835571, -0.0014640092849731445, -1.5696935653686523, 0.022468924522399902, -1.4363804089173213, -4.245486727595671, -3.957968282702993, 1.4028958750765361
91, 1763440699.9040918, 7.724761962890625e-05, -3.119499444961548, 3.139089584350586, 1.5684477090835571, -0.001445770263671875, -1.569711685180664, 0.022484183311462402, -1.436383515444496, -4.245485658760657, -3.9579690501730713, 1.4029001032670823
92, 1763440699.947702, 6.985664367675781e-05, -3.1195435523986816, 3.1390817165374756, 1.5684294700622559, -0.0014549493789672852, -1.5697298049926758, 0.022468924522399902, -1.4363847187516978, -4.245627572382859, -3.9580220831617674, 1.4029106808114404
93, 1763440699.970324, 6.985664367675781e-05, -3.1191530227661133, 3.1390178203582764, 1.5684568881988525, -0.0014640092849731445, -1.5697298049926758, 0.022491812705993652, -1.4357391034917812, -4.246382798878887, -3.958407946088049, 1.4030683076937018
94, 1763440699.9872398, 0.00032782554626464844, -3.1192562580108643, 3.139089584350586, 1.5684020519256592, -0.001445770263671875, -1.569638729095459, 0.022507071495056152, -1.4352879962298895, -4.246816629421928, -3.9586451544206556, 1.4031367140555744
95, 1763440700.008944, 0.0012128353118896484, -3.1198315620422363, 3.139049768447876, 1.5679091215133667, -0.004331231117248535, -1.5698394775390625, 0.022499442100524902, -1.4348900707869103, -4.246725314630089, -3.958811468604508, 1.4022757609561287
96, 1763440700.023787, -0.002496957778930664, -3.120487928390503, 3.1391615867614746, 1.5688494443893433, 0.002398252487182617, -1.5696935653686523, 0.02223992347717285, -1.4344575213888824, -4.245909045671891, -3.9586558905726044, 1.4029507693128669
97, 1763440700.209915, 0.00016546249389648438, -3.1200528144836426, 3.1390576362609863, 1.5688403844833374, 0.0003986358642578125, -1.5697298049926758, 0.022453665733337402, -1.4251221621894505, -4.215020155197859, -3.957751759170601, 1.4016355766411006
98, 1763440700.221656, 0.0008661746978759766, -3.1191012859344482, 3.1388819217681885, 1.5685572624206543, -0.0029524564743041992, -1.5697755813598633, 0.022461235523223877, -1.4142971405867182, -4.172779281878059, -3.95870663761243, 1.39972439863352
99, 1763440700.243402, 0.0007185935974121094, -3.119093656539917, 3.1390976905822754, 1.5691508054733276, -0.0014274120330810547, -1.5697846412658691, 0.022514700889587402, -1.4101652562887166, -4.157755171092637, -3.9589429242632868, 1.4003097642599207
100, 1763440700.259983, 0.0008809566497802734, -3.1199567317962646, 3.1390018463134766, 1.568539023399353, -0.002450227737426758, -1.5697846412658691, 0.022621572017669678, -1.4068762167586157, -4.145385790049928, -3.9582951879299686, 1.4007654036355979
101, 1763440700.281742, -0.0006308555603027344, -3.1204214096069336, 3.1391854286193848, 1.5687856674194336, -0.0008980035781860352, -1.569812297821045, 0.02233147621154785, -1.402288469661305, -4.1308326268004825, -3.957026034193782, 1.402500018304149
102, 1763440700.3096478, 0.0008144378662109375, -3.1178548336029053, 3.1387460231781006, 1.5688860416412354, -0.0012905597686767578, -1.5696754455566406, 0.022339165210723877, -1.3980876634271309, -4.116534714696372, -3.9556493245112905, 1.4029204185822062
103, 1763440700.3429701, -0.0004096031188964844, -3.1191234588623047, 3.1388659477233887, 1.56887686252594, -0.0014914274215698242, -1.5696754455566406, 0.022674977779388428, -1.3950111716190545, -4.104360473458401, -3.9543902797542314, 1.403616957427834
104, 1763440700.36428, 0.0006229877471923828, -3.119809150695801, 3.1390976905822754, 1.5687764883041382, -0.001409292221069336, -1.5698213577270508, 0.0220109224319458, -1.389862634154485, -4.086606310843205, -3.9525473921027214, 1.4047626477828823
105, 1763440700.372263, 0.0011761188507080078, -3.118629217147827, 3.139009714126587, 1.5686486959457397, -0.001217484474182129, -1.56972074508667, 0.022659718990325928, -1.3876843300461827, -4.080268094627405, -3.951997768902026, 1.404639770823205
106, 1763440700.448135, 0.00014352798461914062, -3.1192636489868164, 3.139009714126587, 1.5686851739883423, -0.0015097856521606445, -1.5696568489074707, 0.022491812705993652, -1.3788755830750186, -4.04758193366833, -3.9502054148456076, 1.403923052445072
107, 1763440700.461823, 0.0010578632354736328, -3.1187691688537598, 3.13875412940979, 1.5686851739883423, -0.0015919208526611328, -1.5697026252746582, 0.022384941577911377, -1.3747836175523764, -4.031976752280052, -3.9503959128416026, 1.4026793717763462
108, 1763440700.513611, -8.511543273925781e-05, -3.119757652282715, 3.138874053955078, 1.5686759948730469, -0.001774430274963379, -1.569711685180664, 0.022606253623962402, -1.3721761014944074, -4.020994389534545, -3.950762534808802, 1.4022347706663518
109, 1763440700.549077, -0.0007195472717285156, -3.119034767150879, 3.138857841491699, 1.5693243741989136, -0.00014913082122802734, -1.5696935653686523, 0.022598683834075928, -1.3642192517686125, -3.9903426546911547, -3.9530347530250403, 1.4033956256962736
110, 1763440700.5794508, 0.0004532337188720703, -3.120237112045288, 3.1391055583953857, 1.5675894021987915, -0.004952073097229004, -1.5697846412658691, 0.022377312183380127, -1.3532703319154653, -3.9664032908894638, -3.9561090656480733, 1.4044702227752182
111, 1763440700.6095748, -0.0001957416534423828, -3.1189682483673096, 3.1390256881713867, 1.5684934854507446, -0.002231121063232422, -1.5698671340942383, 0.022636830806732178, -1.347028886361383, -3.951443002597848, -3.955111297874166, 1.4045216894661485
112, 1763440700.6693509, 0.00021719932556152344, -3.1187398433685303, 3.139113664627075, 1.5690504312515259, -0.0011535882949829102, -1.5697484016418457, 0.02160632610321045, -1.338096208795369, -3.9247031502649117, -3.953479126046191, 1.4036366954931165
