# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_225818
# Format: timestep, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

10, -0.016376256942749023, -0.7761521339416504, 2.204336166381836, 0.016588687896728516, -1.4643980264663696, -0.009543657302856445, 0.9577344512939453, -1.800886148491291, -5.385655223010188, -4.035926068407067, -0.13134104053147944
11, -0.016376256942749023, -0.7761521339416504, 2.204360008239746, 0.016579627990722656, -1.4644070863723755, -0.009552955627441406, 0.9577420043945313, -1.8008734711453234, -5.385658138738847, -4.035925903835318, -0.1313517249662972
12, -0.016368865966796875, -0.7761447429656982, 2.2043919563293457, 0.016597986221313477, -1.464379906654358, -0.009552955627441406, 0.9577344512939453, -1.8008764404476842, -5.385658097098256, -4.035930626997098, -0.13135846306026533
13, -0.016368865966796875, -0.7761447429656982, 2.2044079303741455, 0.016588687896728516, -1.4644070863723755, -0.009543657302856445, 0.9577191925048828, -1.8008744433911072, -5.385661003793862, -4.0359298923067675, -0.131348166356422
14, -0.01634693145751953, -0.7761447429656982, 2.2044079303741455, 0.016597986221313477, -1.4644070863723755, -0.009552955627441406, 0.9577191925048828, -1.8008697697100582, -5.385658709120675, -4.035926606693347, -0.13135946493826633
15, -0.01634693145751953, -0.7761669158935547, 2.204415798187256, 0.016588687896728516, -1.464379906654358, -0.009552955627441406, 0.9577420043945313, -1.8008737212171277, -5.385655014758581, -4.035925850789606, -0.13135463815122694
16, -0.016339540481567383, -0.7761669158935547, 2.2044079303741455, 0.016570568084716797, -1.4643980264663696, -0.009589433670043945, 0.9577344512939453, -1.800866265258393, -5.385652129999117, -4.035928678910966, -0.1313697640123106
17, -0.016332149505615234, -0.7761743068695068, 2.204415798187256, 0.016588687896728516, -1.4644161462783813, -0.009525537490844727, 0.9577267456054688, -1.8008530137240997, -5.385650278117509, -4.0359240662824885, -0.13136628999054967
18, -0.016332149505615234, -0.7761595249176025, 2.2044239044189453, 0.016579627990722656, -1.464379906654358, -0.009571075439453125, 0.9577344512939453, -1.80085050931649, -5.3856524291297285, -4.035927194515539, -0.13137815569130495
19, -0.016324520111083984, -0.7761669158935547, 2.204440116882324, 0.016597986221313477, -1.464379906654358, -0.009552955627441406, 0.9577344512939453, -1.8008408835957788, -5.385641031902344, -4.035928665499088, -0.13138373996573272
20, -0.016317367553710938, -0.776188850402832, 2.2044477462768555, 0.016597986221313477, -1.4644161462783813, -0.009552955627441406, 0.9577114868164063, -1.8008385655347876, -5.385633082876338, -4.035928321251658, -0.13139183712904945
21, -0.01630258560180664, -0.7761743068695068, 2.204455852508545, 0.016579627990722656, -1.4644252061843872, -0.009552955627441406, 0.9577344512939453, -1.800834837799301, -5.385639518404182, -4.035925862240662, -0.131388547191718
22, -0.016317367553710938, -0.776188850402832, 2.2044477462768555, 0.016597986221313477, -1.464361310005188, -0.009562015533447266, 0.9577267456054688, -1.8008317262070654, -5.3856299076594505, -4.035930890152304, -0.13138700013742266
23, -0.016317367553710938, -0.7761964797973633, 2.204455852508545, 0.016579627990722656, -1.464379906654358, -0.009543657302856445, 0.9577420043945313, -1.8008288400528751, -5.385623486235595, -4.035929132076126, -0.13140569638212618
24, -0.01630997657775879, -0.7761816382408142, 2.2044639587402344, 0.016597986221313477, -1.464379906654358, -0.009552955627441406, 0.9577344512939453, -1.800822052227375, -5.38562107247058, -4.035926828490354, -0.13140330804612166
25, -0.016324520111083984, -0.7762038707733154, 2.204472064971924, 0.016588687896728516, -1.4643889665603638, -0.009543657302856445, 0.9577344512939453, -1.8008244797513269, -5.385615470477538, -4.035935709219468, -0.13140492324905484
26, -0.016332149505615234, -0.7762110233306885, 2.204479694366455, 0.016597986221313477, -1.4643889665603638, -0.009543657302856445, 0.9577344512939453, -1.800812087435649, -5.3856195997903145, -4.03592798910139, -0.1314316210908162
27, -0.016324520111083984, -0.7762038707733154, 2.204479694366455, 0.016588687896728516, -1.464379906654358, -0.009552955627441406, 0.9577420043945313, -1.8008198853317685, -5.385626987276999, -4.035929934124343, -0.13144095979472858
28, -0.016317367553710938, -0.7762110233306885, 2.204472064971924, 0.016579627990722656, -1.4643341302871704, -0.009543657302856445, 0.9577191925048828, -1.8008193062075046, -5.385627316597691, -4.035935114422315, -0.13142098362013144
29, -0.01630997657775879, -0.7762038707733154, 2.204479694366455, 0.016597986221313477, -1.4643431901931763, -0.009543657302856445, 0.9577114868164063, -1.8008119035182595, -5.385632672321976, -4.035933183536225, -0.131426007824345
30, -0.016324520111083984, -0.7761964797973633, 2.204479694366455, 0.016588687896728516, -1.4643980264663696, -0.009562015533447266, 0.9577420043945313, -1.80080547086245, -5.385631986729646, -4.035929964683913, -0.13143108687827176
31, -0.016317367553710938, -0.7762110233306885, 2.204479694366455, 0.016570568084716797, -1.464361310005188, -0.009571075439453125, 0.9577420043945313, -1.8007996924022127, -5.385636211628752, -4.03593421459028, -0.13142814003717884
32, -0.01630258560180664, -0.7762110233306885, 2.204495906829834, 0.016588687896728516, -1.4643522500991821, -0.009534597396850586, 0.9577344512939453, -1.8007975658330255, -5.38562954024129, -4.035929465145256, -0.131413615730966
33, -0.01630258560180664, -0.776225745677948, 2.2045278549194336, 0.016588687896728516, -1.4643341302871704, -0.009552955627441406, 0.9577267456054688, -1.8007613536326252, -5.385623147630131, -4.035937949005158, -0.1314303137486501
34, -0.01630258560180664, -0.7762331962585449, 2.2045278549194336, 0.016579627990722656, -1.464370608329773, -0.009552955627441406, 0.9577420043945313, -1.8007594519046486, -5.385622030528224, -4.035934182892416, -0.1314410185957522
35, -0.016295194625854492, -0.7762405872344971, 2.2045435905456543, 0.016570568084716797, -1.4643889665603638, -0.009571075439453125, 0.9577497100830078, -1.8007457097041817, -5.385620890708698, -4.035932549982989, -0.13143814070094795
36, -0.016287803649902344, -0.7762331962585449, 2.204535961151123, 0.016579627990722656, -1.4643248319625854, -0.009571075439453125, 0.9577344512939453, -1.80073736717762, -5.385622511854973, -4.035931967922644, -0.13146039479225102
37, -0.016295194625854492, -0.7762405872344971, 2.2045435905456543, 0.016579627990722656, -1.4643248319625854, -0.009507179260253906, 0.9577420043945313, -1.800739756290246, -5.3856276044905975, -4.035930965228558, -0.13147160329572305
38, -0.016295194625854492, -0.7762553691864014, 2.2045516967773438, 0.016570568084716797, -1.4643889665603638, -0.009534597396850586, 0.9577344512939453, -1.8007349749834243, -5.385629968230194, -4.0359311993562255, -0.13148179429558748
39, -0.01627326011657715, -0.7762405872344971, 2.2045435905456543, 0.016597986221313477, -1.4643431901931763, -0.009543657302856445, 0.9577267456054688, -1.8007161348728138, -5.385631599484492, -4.035933864894301, -0.13148872125980215
40, -0.01627326011657715, -0.7762479782104492, 2.2045435905456543, 0.016570568084716797, -1.4643431901931763, -0.009552955627441406, 0.9577344512939453, -1.800712966419112, -5.38563350878138, -4.0359323083761, -0.13148273907592323
41, -0.01627326011657715, -0.7762553691864014, 2.204559803009033, 0.016588687896728516, -1.464370608329773, -0.009552955627441406, 0.9577497100830078, -1.8007068335558123, -5.385640201453879, -4.035928230925832, -0.13147050908896052
42, -0.01627326011657715, -0.7762700915336609, 2.2045679092407227, 0.016579627990722656, -1.464361310005188, -0.009534597396850586, 0.9577267456054688, -1.8006993310083106, -5.385639976794952, -4.035929021741087, -0.1314642809318336
43, -0.01627326011657715, -0.776277482509613, 2.2045836448669434, 0.016607046127319336, -1.4643522500991821, -0.009562015533447266, 0.9577267456054688, -1.800692041526749, -5.385647013007822, -4.035927836673598, -0.13147639026945868
44, -0.01627326011657715, -0.77628493309021, 2.204575777053833, 0.016597986221313477, -1.4643522500991821, -0.009562015533447266, 0.9577267456054688, -1.8006873068717193, -5.385651446869225, -4.035925308808774, -0.1314789094728166
45, -0.0162656307220459, -0.7762923240661621, 2.204591751098633, 0.016579627990722656, -1.4643522500991821, -0.009525537490844727, 0.9577344512939453, -1.8006741326643465, -5.385643833432108, -4.035925611830155, -0.1314832953098719
46, -0.0162656307220459, -0.77628493309021, 2.2045998573303223, 0.016588687896728516, -1.4643341302871704, -0.009552955627441406, 0.9577420043945313, -1.8006716026737946, -5.385637479160332, -4.035925670467738, -0.13148224168582257
47, -0.01625823974609375, -0.776277482509613, 2.2046077251434326, 0.016579627990722656, -1.4643522500991821, -0.009534597396850586, 0.9577191925048828, -1.800677210657191, -5.385643206568337, -4.0359306581679135, -0.13148666433240042
48, -0.0162656307220459, -0.7762923240661621, 2.2046077251434326, 0.016579627990722656, -1.464361310005188, -0.009552955627441406, 0.9577497100830078, -1.8006656064332276, -5.385639402110174, -4.035924177418113, -0.13148217669811846
49, -0.0162508487701416, -0.7763071060180664, 2.2046077251434326, 0.016579627990722656, -1.4643341302871704, -0.009534597396850586, 0.9577267456054688, -1.800658158057883, -5.385639190378428, -4.035928660184754, -0.13147723790841148
50, -0.0162508487701416, -0.7762994766235352, 2.2046077251434326, 0.016588687896728516, -1.464370608329773, -0.009552955627441406, 0.9577344512939453, -1.8006516800215142, -5.385641848234744, -4.035925945700223, -0.13143876432202628
51, -0.0162656307220459, -0.7763216495513916, 2.204615592956543, 0.016579627990722656, -1.464370608329773, -0.009525537490844727, 0.9577420043945313, -1.8006520271540567, -5.385636075552508, -4.035928506112663, -0.13144775606582026
52, -0.01627326011657715, -0.7763364315032959, 2.204631805419922, 0.016570568084716797, -1.4643431901931763, -0.009534597396850586, 0.9577420043945313, -1.8006496896544608, -5.385640223539742, -4.035929748704312, -0.1314558814279536
53, -0.01627326011657715, -0.7763364315032959, 2.204631805419922, 0.016607046127319336, -1.464361310005188, -0.009552955627441406, 0.9577420043945313, -1.8006470891568827, -5.385646864949335, -4.03593219787574, -0.13144199552752855
54, -0.01627326011657715, -0.7763364315032959, 2.204631805419922, 0.016579627990722656, -1.464379906654358, -0.009525537490844727, 0.9577420043945313, -1.8006383260527112, -5.385638214184893, -4.035929874161762, -0.13144984832262452
55, -0.01627326011657715, -0.7763364315032959, 2.204631805419922, 0.016579627990722656, -1.4643522500991821, -0.009543657302856445, 0.9577497100830078, -1.8006315617929505, -5.385635592799459, -4.035929821549903, -0.13144510220265815
56, -0.01627326011657715, -0.7763585448265076, 2.204655647277832, 0.016597986221313477, -1.4643431901931763, -0.009534597396850586, 0.9577267456054688, -1.800624541205641, -5.38565099761223, -4.035931287364374, -0.13145329810294637
57, -0.0162656307220459, -0.7763585448265076, 2.204671621322632, 0.016579627990722656, -1.4643431901931763, -0.009534597396850586, 0.9577267456054688, -1.8006103737712211, -5.3856470022937195, -4.0359265591976135, -0.13144367658628564
58, -0.0162656307220459, -0.7763881683349609, 2.204671621322632, 0.016579627990722656, -1.464370608329773, -0.009525537490844727, 0.9577344512939453, -1.8006081456935206, -5.385656630581201, -4.035928835651817, -0.1314485159595984
59, -0.01625823974609375, -0.7763881683349609, 2.2046875953674316, 0.016579627990722656, -1.464370608329773, -0.009543657302856445, 0.9577420043945313, -1.8005974068637207, -5.385664887147617, -4.0359255903082465, -0.13144651457936618
60, -0.0162656307220459, -0.7764028906822205, 2.204695701599121, 0.016597986221313477, -1.464361310005188, -0.009552955627441406, 0.9577344512939453, -1.8005919233963146, -5.385658248906606, -4.035927480866497, -0.13144911365436585
61, -0.0162656307220459, -0.7764028906822205, 2.2047035694122314, 0.016579627990722656, -1.464370608329773, -0.009543657302856445, 0.9577344512939453, -1.8005884017080909, -5.385659000060186, -4.0359252975020805, -0.1314493509933623
62, -0.01625823974609375, -0.7764322757720947, 2.2047433853149414, 0.016588687896728516, -1.464379906654358, -0.009516477584838867, 0.9577267456054688, -1.8005798688936567, -5.385663031829243, -4.035931335945617, -0.13148738212047917
63, -0.0162508487701416, -0.7764692306518555, 2.2047674655914307, 0.016588687896728516, -1.464361310005188, -0.009534597396850586, 0.9577344512939453, -1.8005373489370986, -5.38565649908456, -4.035927142822219, -0.13145276633832648
64, -0.0162508487701416, -0.7764840126037598, 2.2047994136810303, 0.016588687896728516, -1.4643431901931763, -0.009543657302856445, 0.9577420043945313, -1.8005330382461897, -5.38566272843421, -4.035926007147931, -0.13144493703465088
65, -0.0162656307220459, -0.7767125964164734, 2.2050790786743164, 0.016579627990722656, -1.4643889665603638, -0.009516477584838867, 0.9577344512939453, -1.8004723084241756, -5.385656738966959, -4.035936405630179, -0.1314585307688354
66, -0.01627326011657715, -0.7767715454101562, 2.205127000808716, 0.016588687896728516, -1.4643889665603638, -0.009516477584838867, 0.9577344512939453, -1.8004599575093796, -5.385662820325282, -4.035930385630359, -0.13148412897526285
67, -0.0162508487701416, -0.7768380641937256, 2.2051987648010254, 0.016579627990722656, -1.4643889665603638, -0.009543657302856445, 0.9577420043945313, -1.8004320727742325, -5.385658523282561, -4.035928371567991, -0.13148944780081528
68, -0.0162656307220459, -0.7768969535827637, 2.2052550315856934, 0.016588687896728516, -1.464370608329773, -0.009534597396850586, 0.9577267456054688, -1.800432918334888, -5.385657556122323, -4.0359341916400915, -0.13146850173290758
69, -0.0162656307220459, -0.7769043445587158, 2.2052788734436035, 0.016579627990722656, -1.4644161462783813, -0.009543657302856445, 0.9577497100830078, -1.80041591325438, -5.385658843337097, -4.035930025238206, -0.13146657476816603
70, -0.01627326011657715, -0.7769486904144287, 2.205326795578003, 0.016597986221313477, -1.464379906654358, -0.009525537490844727, 0.9577497100830078, -1.8003993736091235, -5.385648794869104, -4.03592706907506, -0.13145137207090674
71, -0.01627326011657715, -0.7769927978515625, 2.2054147720336914, 0.016588687896728516, -1.464370608329773, -0.009507179260253906, 0.9577420043945313, -1.8003694144319227, -5.385658860530484, -4.035931802107419, -0.13144769752179908
72, -0.01627326011657715, -0.7770001888275146, 2.2054147720336914, 0.016588687896728516, -1.464370608329773, -0.009507179260253906, 0.9577267456054688, -1.8003679561491606, -5.385676784816048, -4.035927301276628, -0.1314916701538511
73, -0.01627326011657715, -0.7770075798034668, 2.205430507659912, 0.016579627990722656, -1.4644070863723755, -0.009507179260253906, 0.9577420043945313, -1.8003708159851226, -5.385675235239841, -4.035930347968142, -0.13148155430661035
74, -0.01625823974609375, -0.777014970779419, 2.2054386138916016, 0.016579627990722656, -1.4644347429275513, -0.009516477584838867, 0.9577420043945313, -1.800361944562285, -5.385673376418446, -4.035925478839946, -0.13149550294859225
75, -0.0162508487701416, -0.777014970779419, 2.2054624557495117, 0.016588687896728516, -1.4643889665603638, -0.009516477584838867, 0.9577497100830078, -1.8003531247224247, -5.38566371086358, -4.035927267341338, -0.13146762838614823
76, -0.01625823974609375, -0.777014970779419, 2.2054624557495117, 0.016607046127319336, -1.4644161462783813, -0.009525537490844727, 0.9577420043945313, -1.8003478106304334, -5.385670415854654, -4.035925302327785, -0.1314577765574958
77, -0.0162656307220459, -0.7770223021507263, 2.2054786682128906, 0.016579627990722656, -1.4644161462783813, -0.009525537490844727, 0.9577420043945313, -1.8003411861106775, -5.38567025340223, -4.035931000393664, -0.13147776229115848
78, -0.01627326011657715, -0.7770223021507263, 2.2054944038391113, 0.016579627990722656, -1.4644070863723755, -0.009525537490844727, 0.9577267456054688, -1.800331772644482, -5.385668373824004, -4.035924680454728, -0.13148176584737303
79, -0.01625823974609375, -0.7770371437072754, 2.2054944038391113, 0.016579627990722656, -1.4644161462783813, -0.009534597396850586, 0.9577267456054688, -1.800338104912183, -5.385668424710077, -4.0359288817570995, -0.13145825044269088
80, -0.0162656307220459, -0.7770371437072754, 2.205502510070801, 0.016579627990722656, -1.4644070863723755, -0.009516477584838867, 0.9577344512939453, -1.800328422864136, -5.385670962520962, -4.035929684796207, -0.13146787593911746
81, -0.0162656307220459, -0.7770297527313232, 2.2055106163024902, 0.016588687896728516, -1.4644347429275513, -0.009498119354248047, 0.9577267456054688, -1.8003151882021173, -5.385672112307217, -4.035929794707442, -0.1314590353684011
82, -0.0162656307220459, -0.7770371437072754, 2.2055184841156006, 0.016588687896728516, -1.4643980264663696, -0.009525537490844727, 0.9577420043945313, -1.8003171764540675, -5.385680044865727, -4.035929038031626, -0.13147001989993878
83, -0.0162508487701416, -0.7770445346832275, 2.2055344581604004, 0.016561508178710938, -1.4644347429275513, -0.009525537490844727, 0.9577420043945313, -1.8003063916996611, -5.385679161557279, -4.035927873642631, -0.13147318613062797
84, -0.0162656307220459, -0.7770445346832275, 2.2055344581604004, 0.016588687896728516, -1.4644438028335571, -0.009525537490844727, 0.9577420043945313, -1.800300531754144, -5.385687638465904, -4.035926457919092, -0.13149822508517772
85, -0.0162508487701416, -0.7770516872406006, 2.20554256439209, 0.016579627990722656, -1.4644347429275513, -0.009525537490844727, 0.9577497100830078, -1.8002967843044875, -5.385680289685949, -4.035931355198201, -0.1314819993158194
86, -0.0162656307220459, -0.7770516872406006, 2.20554256439209, 0.016588687896728516, -1.4643980264663696, -0.009516477584838867, 0.9577267456054688, -1.80029068982867, -5.385687277629775, -4.03592728546372, -0.13148250454721033
87, -0.0162508487701416, -0.7770516872406006, 2.2055504322052, 0.016597986221313477, -1.4644347429275513, -0.009516477584838867, 0.9577497100830078, -1.8002940227707076, -5.385691877490903, -4.035930785441401, -0.13149078818900328
88, -0.0162508487701416, -0.7770666480064392, 2.20556640625, 0.016579627990722656, -1.4644347429275513, -0.009507179260253906, 0.9577497100830078, -1.8002870492297713, -5.385687979099759, -4.035929399392701, -0.13149149473871802
89, -0.0162508487701416, -0.7770445346832275, 2.20556640625, 0.016588687896728516, -1.4644252061843872, -0.009525537490844727, 0.9577344512939453, -1.8002825436384553, -5.385697072722707, -4.035927646530177, -0.13148199852144948
90, -0.016236305236816406, -0.7770593166351318, 2.2055745124816895, 0.016579627990722656, -1.4644252061843872, -0.009516477584838867, 0.9577420043945313, -1.8002818355535692, -5.385699185655956, -4.035931573010854, -0.13147600687766392
91, -0.0162508487701416, -0.7770516872406006, 2.2055745124816895, 0.016597986221313477, -1.4644070863723755, -0.009516477584838867, 0.9577497100830078, -1.800274013186496, -5.3856973088389335, -4.035926891302573, -0.13145339466486838
92, -0.0162508487701416, -0.7770445346832275, 2.2055823802948, 0.016588687896728516, -1.4644161462783813, -0.009507179260253906, 0.9577344512939453, -1.8002773077458563, -5.385697607294609, -4.0359293972149874, -0.13146168535547442
93, -0.01625823974609375, -0.7770593166351318, 2.20559024810791, 0.016597986221313477, -1.464452862739563, -0.009525537490844727, 0.9577420043945313, -1.8002731707638815, -5.385696630253988, -4.03593190304303, -0.1314493511291106
94, -0.01625823974609375, -0.7770593166351318, 2.2055983543395996, 0.016579627990722656, -1.4644347429275513, -0.009534597396850586, 0.9577344512939453, -1.8002754619359522, -5.385697581266898, -4.0359340160961095, -0.131455594993648
95, -0.01625823974609375, -0.7770445346832275, 2.205606460571289, 0.016579627990722656, -1.4643980264663696, -0.009525537490844727, 0.9577267456054688, -1.8002623912948978, -5.385692044396002, -4.035930745429768, -0.13145401738305296
96, -0.01625823974609375, -0.7770666480064392, 2.2056145668029785, 0.016579627990722656, -1.4644347429275513, -0.009525537490844727, 0.9577420043945313, -1.8002482414159118, -5.385693989493251, -4.03593147751332, -0.1314609341538624
97, -0.0162656307220459, -0.7770666480064392, 2.2056145668029785, 0.016597986221313477, -1.4644252061843872, -0.009534597396850586, 0.9577497100830078, -1.8002386913982988, -5.385682293541869, -4.035929315121479, -0.13145320981219033
98, -0.0162656307220459, -0.7770593166351318, 2.2056221961975098, 0.016588687896728516, -1.4644347429275513, -0.009534597396850586, 0.9577497100830078, -1.8002347223282391, -5.38568466541805, -4.035930703835386, -0.13146138223129178
99, -0.01625823974609375, -0.7770666480064392, 2.2056221961975098, 0.016588687896728516, -1.4643889665603638, -0.009525537490844727, 0.9577344512939453, -1.8002337226217924, -5.385698226057613, -4.035930916256364, -0.13145188600447621
100, -0.0162656307220459, -0.777073860168457, 2.205630302429199, 0.016588687896728516, -1.4644347429275513, -0.009525537490844727, 0.9577497100830078, -1.800229854186167, -5.385696075856172, -4.035929702587115, -0.13145259176692292
101, -0.0162656307220459, -0.7770593166351318, 2.2056384086608887, 0.016597986221313477, -1.4643980264663696, -0.009498119354248047, 0.9577497100830078, -1.8002269031115983, -5.385700460112259, -4.035928751808907, -0.13147358013651367
102, -0.0162508487701416, -0.7770666480064392, 2.2056384086608887, 0.016579627990722656, -1.4644438028335571, -0.009543657302856445, 0.9577420043945313, -1.80021352473337, -5.3857028789447865, -4.035928450394864, -0.13148452398988386
103, -0.0162508487701416, -0.777073860168457, 2.205662250518799, 0.016597986221313477, -1.464452862739563, -0.009507179260253906, 0.9577497100830078, -1.8002111880293257, -5.385707654512699, -4.035927712153865, -0.131490494503832
104, -0.01625823974609375, -0.7770666480064392, 2.2056541442871094, 0.016588687896728516, -1.4644891023635864, -0.009507179260253906, 0.9577497100830078, -1.8002145501369604, -5.385709456241232, -4.03592979109794, -0.13149271833574971
105, -0.0162508487701416, -0.7770666480064392, 2.2056541442871094, 0.016588687896728516, -1.4644891023635864, -0.009534597396850586, 0.9577497100830078, -1.8002114064754466, -5.3857189159618795, -4.035933650858561, -0.13148897483570732
106, -0.016243696212768555, -0.7770593166351318, 2.2056541442871094, 0.016588687896728516, -1.4644891023635864, -0.009525537490844727, 0.9577497100830078, -1.8002103180558544, -5.385714777965203, -4.035930288821473, -0.13149063151869989
107, -0.0162508487701416, -0.777073860168457, 2.205662250518799, 0.016597986221313477, -1.4644981622695923, -0.009516477584838867, 0.9577114868164063, -1.800218739476391, -5.385721913835833, -4.035935286946077, -0.13145138227994746
108, -0.016243696212768555, -0.777073860168457, 2.2056703567504883, 0.016588687896728516, -1.4644981622695923, -0.009507179260253906, 0.9577420043945313, -1.8001993738816673, -5.385719215359406, -4.035931325584541, -0.1314528040133176
109, -0.016243696212768555, -0.7770888805389404, 2.2056784629821777, 0.016597986221313477, -1.4644800424575806, -0.009516477584838867, 0.9577344512939453, -1.8002005371497425, -5.385716444889022, -4.035932028324628, -0.13144781895762048
110, -0.01625823974609375, -0.7770888805389404, 2.2056784629821777, 0.016588687896728516, -1.4644891023635864, -0.009525537490844727, 0.9577420043945313, -1.8001956254067646, -5.385725919837904, -4.035930840774106, -0.13144641678319502
111, -0.016236305236816406, -0.7770812511444092, 2.205686092376709, 0.016588687896728516, -1.4644891023635864, -0.009498119354248047, 0.9577420043945313, -1.8001978340160734, -5.385720750974204, -4.035929502736278, -0.13145217654985597
112, -0.016243696212768555, -0.7770888805389404, 2.205686092376709, 0.016588687896728516, -1.464525818824768, -0.009525537490844727, 0.9577420043945313, -1.800188654905727, -5.385727300598217, -4.035930315968216, -0.1314578729020237
113, -0.016243696212768555, -0.7770593166351318, 2.2056941986083984, 0.016588687896728516, -1.464525818824768, -0.009525537490844727, 0.9577497100830078, -1.8001840397876239, -5.385725140008893, -4.035924396966584, -0.1314501015409828
114, -0.016243696212768555, -0.7770960330963135, 2.2056941986083984, 0.016579627990722656, -1.4644891023635864, -0.009525537490844727, 0.9577420043945313, -1.8001886204372637, -5.385736917955941, -4.035930589998932, -0.1314650332645826
115, -0.016243696212768555, -0.7770888805389404, 2.205702304840088, 0.016561508178710938, -1.4644800424575806, -0.009498119354248047, 0.9577497100830078, -1.8001684081274978, -5.385723809497218, -4.035926570254054, -0.1314663375182583
116, -0.016243696212768555, -0.777073860168457, 2.2057104110717773, 0.016597986221313477, -1.4644709825515747, -0.009525537490844727, 0.9577344512939453, -1.80016799060538, -5.38572587316793, -4.03592683624167, -0.13146446145308843
117, -0.016243696212768555, -0.777073860168457, 2.2057104110717773, 0.016588687896728516, -1.4644981622695923, -0.009525537490844727, 0.9577497100830078, -1.8001611972138594, -5.385731851404308, -4.0359255715760325, -0.13146150517420274
118, -0.016236305236816406, -0.7770812511444092, 2.205726146697998, 0.016570568084716797, -1.4644981622695923, -0.009507179260253906, 0.9577344512939453, -1.8001533277309756, -5.385736523034417, -4.035927161408039, -0.13145493704612132
119, -0.016228914260864258, -0.7770960330963135, 2.2057182788848877, 0.016588687896728516, -1.4645167589187622, -0.009516477584838867, 0.9577420043945313, -1.8001512587806632, -5.38574443511451, -4.035928192839476, -0.1314830724888898
120, -0.016236305236816406, -0.7770812511444092, 2.205726146697998, 0.016579627990722656, -1.464534878730774, -0.009534597396850586, 0.9577497100830078, -1.8001285506133629, -5.385734520522365, -4.035926354298688, -0.13147105635130707
121, -0.016228914260864258, -0.7770888805389404, 2.205742359161377, 0.016588687896728516, -1.4645076990127563, -0.009516477584838867, 0.9577497100830078, -1.8001240505297242, -5.3857390730482395, -4.035929730821063, -0.1314766391120079
122, -0.016236305236816406, -0.7770812511444092, 2.205742359161377, 0.016579627990722656, -1.4645167589187622, -0.009516477584838867, 0.9577497100830078, -1.8001080243986387, -5.385738822293165, -4.035925869108619, -0.13150119717920994
123, -0.016228914260864258, -0.7770888805389404, 2.2057502269744873, 0.016588687896728516, -1.4645167589187622, -0.009516477584838867, 0.9577497100830078, -1.8001013064394864, -5.385745254643025, -4.035927146804594, -0.13149126774576025
124, -0.01621389389038086, -0.7770812511444092, 2.2057502269744873, 0.016597986221313477, -1.464534878730774, -0.009507179260253906, 0.9577497100830078, -1.8000938749555675, -5.385734340903736, -4.035927591281585, -0.13151147052083179
