# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_233935
# Format: timestep, timestamp_utc, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

22, 1763440776.345314, 5.4836273193359375e-05, -3.119285821914673, 3.139073610305786, 1.568712592124939, -0.001710653305053711, -1.569793701171875, 0.022522330284118652, -1.5918197981515694, -5.245216715799855, -3.971739228163923, -0.16132703686465266
23, 1763440776.3714612, 5.4836273193359375e-05, -3.1192710399627686, 3.139073610305786, 1.5687034130096436, -0.00170135498046875, -1.5697755813598633, 0.022507071495056152, -1.591805023541112, -5.245227102382571, -3.9717358338047326, -0.1613313634875837
24, 1763440776.400092, 4.00543212890625e-05, -3.119285821914673, 3.139065742492676, 1.5687034130096436, -0.001710653305053711, -1.569793701171875, 0.022522330284118652, -1.5918065443662233, -5.245219426292512, -3.971734749162492, -0.16131393905930214
25, 1763440776.425684, 6.985664367675781e-05, -3.1192784309387207, 3.139073610305786, 1.568712592124939, -0.0017197132110595703, -1.569793701171875, 0.022499442100524902, -1.591791465988675, -5.245206844940526, -3.971731510267888, -0.1613263842156103
26, 1763440776.441411, 5.4836273193359375e-05, -3.1192784309387207, 3.139073610305786, 1.5687034130096436, -0.0016922950744628906, -1.569793701171875, 0.022499442100524902, -1.5917915429499967, -5.2452050441573626, -3.971737174825797, -0.1613310323597572
27, 1763440776.4581141, 7.724761962890625e-05, -3.119285821914673, 3.139065742492676, 1.5686942338943481, -0.001710653305053711, -1.5697574615478516, 0.022514700889587402, -1.591791448630799, -5.245209793324631, -3.9717361520890684, -0.161331799475815
28, 1763440776.4764822, 4.00543212890625e-05, -3.119300365447998, 3.139065742492676, 1.568712592124939, -0.0016739368438720703, -1.5697755813598633, 0.022514700889587402, -1.5917763260286881, -5.245211141515636, -3.9717349070271935, -0.16133148231270766
29, 1763440776.501642, 4.744529724121094e-05, -3.1192710399627686, 3.139065742492676, 1.5687034130096436, -0.001710653305053711, -1.5697846412658691, 0.022522330284118652, -1.5917668875511628, -5.245219848141861, -3.971735236624466, -0.16133349184553225
30, 1763440776.556598, 8.440017700195312e-05, -3.119285821914673, 3.139065742492676, 1.5687216520309448, -0.0016922950744628906, -1.569803237915039, 0.022499442100524902, -1.5917698476965616, -5.245221767754415, -3.9717365457702125, -0.16136514727751727
31, 1763440776.569456, 6.222724914550781e-05, -3.1192710399627686, 3.139073610305786, 1.5686851739883423, -0.001710653305053711, -1.5697665214538574, 0.022514700889587402, -1.591761147035847, -5.245221484142739, -3.971735800778528, -0.16138471491663875
32, 1763440776.590753, 6.985664367675781e-05, -3.1192784309387207, 3.139073610305786, 1.5687034130096436, -0.0016832351684570312, -1.569803237915039, 0.022499442100524902, -1.5917522692084438, -5.245219277214877, -3.971733562521579, -0.1613900314507779
33, 1763440776.611017, 4.744529724121094e-05, -3.119285821914673, 3.139073610305786, 1.568739891052246, -0.0016922950744628906, -1.5697846412658691, 0.022522330284118652, -1.5917526861467153, -5.245224200084506, -3.971734765025739, -0.16139834743437564
34, 1763440776.635586, 6.222724914550781e-05, -3.119285821914673, 3.139065742492676, 1.5687216520309448, -0.00170135498046875, -1.5697755813598633, 0.022491812705993652, -1.5917451630460664, -5.245225796159833, -3.9717347757135566, -0.16140225816656617
35, 1763440776.6533859, 5.4836273193359375e-05, -3.1192784309387207, 3.139073610305786, 1.5687308311462402, -0.0016832351684570312, -1.569803237915039, 0.022514700889587402, -1.5917391997692267, -5.245227125715653, -3.9717367603850553, -0.16142132079895521
36, 1763440776.68941, 6.985664367675781e-05, -3.119292974472046, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.569793701171875, 0.022514700889587402, -1.591735747632559, -5.245222898983274, -3.9717376396705038, -0.1614090303029725
37, 1763440776.712307, 6.222724914550781e-05, -3.119292974472046, 3.139073610305786, 1.5687308311462402, -0.0016922950744628906, -1.569793701171875, 0.022514700889587402, -1.5917358020847292, -5.245211480527668, -3.971735591426088, -0.16140285229047713
38, 1763440776.741628, 4.00543212890625e-05, -3.1192784309387207, 3.139073610305786, 1.5687308311462402, -0.00170135498046875, -1.569803237915039, 0.022507071495056152, -1.5917283593263156, -5.2452128521526555, -3.971735311538987, -0.16141402967837326
39, 1763440776.761408, 5.4836273193359375e-05, -3.119300365447998, 3.139065742492676, 1.5687216520309448, -0.00170135498046875, -1.5697846412658691, 0.022499442100524902, -1.5917204646032599, -5.245217841011508, -3.9717380916790375, -0.1614052978085576
40, 1763440776.77136, 6.222724914550781e-05, -3.1192710399627686, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.5697755813598633, 0.022507071495056152, -1.5917130742202181, -5.245215469692228, -3.971732070183118, -0.1613969171699967
41, 1763440776.791421, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.5687308311462402, -0.0016832351684570312, -1.569803237915039, 0.022514700889587402, -1.5917056880236542, -5.245205549453004, -3.971733289819858, -0.1614076096486059
42, 1763440776.817773, 6.222724914550781e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.00170135498046875, -1.569812297821045, 0.022499442100524902, -1.5917029965300458, -5.245208144289021, -3.9717375521184404, -0.1614181780589785
43, 1763440776.83714, 5.4836273193359375e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.0016739368438720703, -1.569812297821045, 0.022514700889587402, -1.591696163977949, -5.245207158158124, -3.9717359278119333, -0.161407396462673
44, 1763440776.8570209, 6.222724914550781e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.0017197132110595703, -1.569793701171875, 0.022522330284118652, -1.591689228445926, -5.245209370589203, -3.9717327931629804, -0.16139286839364253
45, 1763440776.88357, 6.985664367675781e-05, -3.119285821914673, 3.139065742492676, 1.5687308311462402, -0.001710653305053711, -1.5697755813598633, 0.022507071495056152, -1.5916933269446332, -5.245205885222878, -3.971737895797281, -0.16139090866171824
46, 1763440776.902776, 4.744529724121094e-05, -3.119292974472046, 3.139073610305786, 1.5687308311462402, -0.0016922950744628906, -1.5697846412658691, 0.022522330284118652, -1.5916839869785844, -5.245205291992971, -3.971733615944209, -0.16138150315925337
47, 1763440776.9234922, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.5687034130096436, -0.0016739368438720703, -1.569803237915039, 0.022529959678649902, -1.5916863674904158, -5.2452099971695905, -3.971733820231271, -0.161384106818093
48, 1763440776.947967, 4.00543212890625e-05, -3.1192710399627686, 3.139073610305786, 1.5687034130096436, -0.00170135498046875, -1.5697846412658691, 0.022514700889587402, -1.591676060060776, -5.245212850707193, -3.971735740950607, -0.16139004718177308
49, 1763440776.982044, 6.985664367675781e-05, -3.119292974472046, 3.139065742492676, 1.568712592124939, -0.00170135498046875, -1.569793701171875, 0.022507071495056152, -1.5916635478793135, -5.245205954124374, -3.9717328787640094, -0.16141989577507676
50, 1763440776.989856, 6.222724914550781e-05, -3.119292974472046, 3.139065742492676, 1.568712592124939, -0.00170135498046875, -1.5697846412658691, 0.022499442100524902, -1.5916647472472873, -5.245204698775381, -3.9717317909174574, -0.16141543111091394
51, 1763440777.013385, 4.744529724121094e-05, -3.1192784309387207, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.569793701171875, 0.022499442100524902, -1.591665298702957, -5.245199958520819, -3.9717355266172625, -0.16141808457133244
52, 1763440777.040595, 4.744529724121094e-05, -3.119285821914673, 3.139073610305786, 1.5686851739883423, -0.0016922950744628906, -1.5697846412658691, 0.022514700889587402, -1.591657375696693, -5.245202259992266, -3.971738245952758, -0.1614181483528041
53, 1763440777.0536342, 6.222724914550781e-05, -3.119300365447998, 3.139073610305786, 1.568712592124939, -0.0017197132110595703, -1.569812297821045, 0.022507071495056152, -1.5916503825095398, -5.2452044385711245, -3.9717336657255666, -0.16141676788872772
54, 1763440777.076631, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.5687216520309448, -0.00170135498046875, -1.5697846412658691, 0.022491812705993652, -1.591651943877817, -5.2452019333879365, -3.9717365015891937, -0.16140618986923982
55, 1763440777.099811, 4.744529724121094e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.0016922950744628906, -1.5697665214538574, 0.022514700889587402, -1.591646739706349, -5.245203663622005, -3.9717354676589456, -0.1613905521872656
56, 1763440777.119564, 6.222724914550781e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.00170135498046875, -1.569793701171875, 0.022522330284118652, -1.5916424547228236, -5.245208096722279, -3.9717343370283684, -0.16138242929608904
57, 1763440777.1421351, 4.744529724121094e-05, -3.1192784309387207, 3.139073610305786, 1.5686942338943481, -0.0016739368438720703, -1.5697755813598633, 0.022522330284118652, -1.5916417886883225, -5.2452087443219195, -3.971735756548927, -0.16139823997233282
58, 1763440777.165937, 4.00543212890625e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.00170135498046875, -1.569803237915039, 0.022514700889587402, -1.5916448860786647, -5.245208859955573, -3.971736219204117, -0.16140026960336762
59, 1763440777.1843252, 5.4836273193359375e-05, -3.119285821914673, 3.139073610305786, 1.5687034130096436, -0.00170135498046875, -1.569793701171875, 0.022499442100524902, -1.5916445958406422, -5.24520788570842, -3.9717332809756725, -0.16139644799077768
60, 1763440777.20542, 5.4836273193359375e-05, -3.1192784309387207, 3.139073610305786, 1.5687034130096436, -0.0017379522323608398, -1.5697846412658691, 0.022499442100524902, -1.5916459478996123, -5.245203973483649, -3.9717329630399165, -0.1613928893676171
61, 1763440777.228527, 6.222724914550781e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.0017287731170654297, -1.569793701171875, 0.022507071495056152, -1.5916419260245545, -5.245198132626601, -3.9717358934047824, -0.16138767680718313
62, 1763440777.2490618, 6.985664367675781e-05, -3.119285821914673, 3.139073610305786, 1.5687308311462402, -0.0017197132110595703, -1.569793701171875, 0.022507071495056152, -1.5916401862878689, -5.245210286429357, -3.971735081662804, -0.16140816008769132
63, 1763440777.271471, 6.222724914550781e-05, -3.1192784309387207, 3.139065742492676, 1.5687216520309448, -0.0016832351684570312, -1.569803237915039, 0.022499442100524902, -1.5916415319281056, -5.245208173246287, -3.97173503000092, -0.1614249903824616
64, 1763440777.292604, 5.4836273193359375e-05, -3.1192784309387207, 3.1390576362609863, 1.5687034130096436, -0.0017197132110595703, -1.5697665214538574, 0.022507071495056152, -1.5916395666979049, -5.245209842443486, -3.971735508005404, -0.16143239595559855
65, 1763440777.3151639, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.5687216520309448, -0.00170135498046875, -1.5697846412658691, 0.022491812705993652, -1.5916353705723725, -5.245215125222641, -3.9717338064269456, -0.16143941010734064
66, 1763440777.335466, 4.00543212890625e-05, -3.119285821914673, 3.139073610305786, 1.5686759948730469, -0.00170135498046875, -1.569793701171875, 0.022507071495056152, -1.5916322046294624, -5.245210168017592, -3.9717309581181657, -0.16144491448680487
67, 1763440777.357461, 5.4836273193359375e-05, -3.119292974472046, 3.139065742492676, 1.5687034130096436, -0.00170135498046875, -1.5697846412658691, 0.022507071495056152, -1.5916262059453106, -5.24520684770679, -3.9717333528901855, -0.16146058624137982
68, 1763440777.3767738, 5.4836273193359375e-05, -3.119285821914673, 3.139065742492676, 1.568712592124939, -0.00170135498046875, -1.5697755813598633, 0.022507071495056152, -1.5916166629226574, -5.245211501327473, -3.971731685665284, -0.1614607941841939
69, 1763440777.399628, 4.00543212890625e-05, -3.119292974472046, 3.139073610305786, 1.5687034130096436, -0.0016922950744628906, -1.569793701171875, 0.022491812705993652, -1.591612257511267, -5.245198870841474, -3.9717324773152773, -0.16146211086694606
70, 1763440777.422747, 6.222724914550781e-05, -3.119285821914673, 3.139065742492676, 1.5687034130096436, -0.00170135498046875, -1.5697755813598633, 0.022484183311462402, -1.5916187265321116, -5.245202949018561, -3.9717313916855552, -0.1614693382011696
71, 1763440777.445822, 6.222724914550781e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.0016739368438720703, -1.5697755813598633, 0.022491812705993652, -1.5916201970313448, -5.245205783370335, -3.9717338285434085, -0.16146314096713343
72, 1763440777.4632819, 6.222724914550781e-05, -3.1192784309387207, 3.139073610305786, 1.5686942338943481, -0.0016922950744628906, -1.569793701171875, 0.022514700889587402, -1.5916238868940191, -5.245207855933882, -3.971732508446985, -0.16147891231583245
73, 1763440777.4879942, 6.222724914550781e-05, -3.1192710399627686, 3.139065742492676, 1.5687216520309448, -0.0016922950744628906, -1.5697846412658691, 0.022522330284118652, -1.591616948751594, -5.245216828954927, -3.971731575573126, -0.16150574135809848
74, 1763440777.507777, 3.2901763916015625e-05, -3.119285821914673, 3.139065742492676, 1.5686942338943481, -0.001710653305053711, -1.5697755813598633, 0.022514700889587402, -1.5916208919039276, -5.245218431602481, -3.971734806766865, -0.16149244523115946
75, 1763440777.528351, 6.222724914550781e-05, -3.1192784309387207, 3.1390817165374756, 1.568712592124939, -0.0016832351684570312, -1.569793701171875, 0.022507071495056152, -1.5916146561397009, -5.245211787236122, -3.9717343909212603, -0.16149024784129118
76, 1763440777.554869, 4.00543212890625e-05, -3.1192784309387207, 3.139065742492676, 1.5687034130096436, -0.0016832351684570312, -1.569793701171875, 0.022514700889587402, -1.591599084066977, -5.24521091577396, -3.9717322255756033, -0.1615041817899714
77, 1763440777.573757, 6.985664367675781e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.0017197132110595703, -1.5697755813598633, 0.022507071495056152, -1.591597592176556, -5.2452127776597886, -3.9717363092196236, -0.161504177410567
78, 1763440777.5935922, 6.985664367675781e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.0016832351684570312, -1.569803237915039, 0.022507071495056152, -1.5915918324132465, -5.245200512462574, -3.9717356634286123, -0.16150553341569207
79, 1763440777.618495, 7.724761962890625e-05, -3.1192710399627686, 3.139065742492676, 1.5687216520309448, -0.0016832351684570312, -1.5697574615478516, 0.022507071495056152, -1.5915918494195542, -5.24520272549848, -3.9717351175113165, -0.16148199127235507
80, 1763440777.6387022, 5.4836273193359375e-05, -3.119285821914673, 3.139065742492676, 1.568712592124939, -0.0016922950744628906, -1.5697755813598633, 0.022491812705993652, -1.591588581503798, -5.245212702670198, -3.971735395896439, -0.1614767988072403
81, 1763440777.660558, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.5687216520309448, -0.0016739368438720703, -1.569793701171875, 0.022507071495056152, -1.5915758067567367, -5.24519945662622, -3.971739458528691, -0.1614821791237704
82, 1763440777.686371, 5.4836273193359375e-05, -3.119292974472046, 3.139073610305786, 1.5686942338943481, -0.0016922950744628906, -1.569803237915039, 0.022507071495056152, -1.5915767136847403, -5.245205450697441, -3.971735761178458, -0.1614848325801992
83, 1763440777.701965, 6.222724914550781e-05, -3.1192710399627686, 3.139065742492676, 1.568712592124939, -0.00170135498046875, -1.5697846412658691, 0.022507071495056152, -1.5915692961331636, -5.245214237826019, -3.9717357266129967, -0.16149772243705662
84, 1763440777.721581, 4.00543212890625e-05, -3.119285821914673, 3.139065742492676, 1.5687034130096436, -0.0017287731170654297, -1.5697846412658691, 0.022507071495056152, -1.5915710744965816, -5.245223438421307, -3.971738093242663, -0.16150485017633542
85, 1763440777.747374, 4.744529724121094e-05, -3.119285821914673, 3.139073610305786, 1.5687216520309448, -0.0017197132110595703, -1.5697846412658691, 0.022499442100524902, -1.5915724914416445, -5.245215674149672, -3.971736370069428, -0.16151005835227572
86, 1763440777.7663841, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.568712592124939, -0.00170135498046875, -1.5697755813598633, 0.022507071495056152, -1.5915756912717784, -5.2452188480999276, -3.971737752942466, -0.16151048385354638
87, 1763440777.7877471, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.5687216520309448, -0.00170135498046875, -1.569793701171875, 0.022514700889587402, -1.5915735029299483, -5.245216721881271, -3.97173978314278, -0.16152800699798675
88, 1763440777.8108401, 6.222724914550781e-05, -3.119292974472046, 3.139073610305786, 1.5687034130096436, -0.0016832351684570312, -1.5697846412658691, 0.022514700889587402, -1.5915556556146333, -5.245211938147041, -3.97174115238318, -0.16152510627791372
89, 1763440777.834173, 5.4836273193359375e-05, -3.1192710399627686, 3.139073610305786, 1.5686942338943481, -0.00170135498046875, -1.569793701171875, 0.022499442100524902, -1.5915380323488055, -5.245212812631445, -3.971736511089683, -0.16152536839666176
90, 1763440777.8575518, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.5697846412658691, 0.022507071495056152, -1.5915343969359226, -5.245209707168055, -3.9717406310924734, -0.16152844211770034
91, 1763440777.874573, 4.00543212890625e-05, -3.119292974472046, 3.139073610305786, 1.5687216520309448, -0.0016832351684570312, -1.569793701171875, 0.022499442100524902, -1.591524490323529, -5.245213490701009, -3.9717389449781004, -0.1615191012767161
92, 1763440777.896492, 6.985664367675781e-05, -3.119300365447998, 3.139065742492676, 1.5687308311462402, -0.001710653305053711, -1.569803237915039, 0.022507071495056152, -1.5915095917319957, -5.245215813937982, -3.9717403720983646, -0.16151569555350687
93, 1763440777.921219, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.568712592124939, -0.001710653305053711, -1.569803237915039, 0.022491812705993652, -1.5915069836423186, -5.245217285719174, -3.971740425200609, -0.16151797244701882
94, 1763440777.947947, 6.222724914550781e-05, -3.119285821914673, 3.139073610305786, 1.5687034130096436, -0.0016922950744628906, -1.569793701171875, 0.022507071495056152, -1.5915095252251408, -5.24521327949568, -3.9717382436698356, -0.16152953600552689
95, 1763440777.963918, 4.744529724121094e-05, -3.119292974472046, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.5697755813598633, 0.022484183311462402, -1.5915049090763627, -5.24521353932754, -3.971739131792062, -0.16152104178660043
96, 1763440777.9853828, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.5687034130096436, -0.0016832351684570312, -1.569803237915039, 0.022507071495056152, -1.5914959561715898, -5.245214287387448, -3.9717384525493555, -0.16151042882159583
97, 1763440778.0131462, 5.4836273193359375e-05, -3.1192636489868164, 3.139073610305786, 1.5687216520309448, -0.0016832351684570312, -1.569803237915039, 0.022491812705993652, -1.5914956637516746, -5.245212831918854, -3.9717394407729385, -0.16150348893436295
98, 1763440778.033186, 6.985664367675781e-05, -3.1192710399627686, 3.139073610305786, 1.5687216520309448, -0.0016739368438720703, -1.569793701171875, 0.022499442100524902, -1.5914702185483192, -5.24521683614561, -3.971739846831531, -0.1615009045067577
99, 1763440778.054553, 6.222724914550781e-05, -3.1192784309387207, 3.139065742492676, 1.5687216520309448, -0.0016922950744628906, -1.5697846412658691, 0.022514700889587402, -1.591452892430627, -5.245222569803885, -3.9717392262041322, -0.16149345961580686
100, 1763440778.079077, 6.222724914550781e-05, -3.1192784309387207, 3.139073610305786, 1.5687216520309448, -0.0016922950744628906, -1.5697846412658691, 0.022514700889587402, -1.5914484163090266, -5.245215245137967, -3.9717394146392238, -0.1614775991472861
101, 1763440778.1033971, 4.744529724121094e-05, -3.119292974472046, 3.139073610305786, 1.5686942338943481, -0.00170135498046875, -1.5697846412658691, 0.022507071495056152, -1.5914326515159054, -5.245226611548938, -3.9717362635539497, -0.16149290919394677
102, 1763440778.123716, 4.00543212890625e-05, -3.119292974472046, 3.139065742492676, 1.5687034130096436, -0.001710653305053711, -1.569803237915039, 0.022507071495056152, -1.5914290715548196, -5.245234215969975, -3.9717401159082355, -0.16149011768174315
103, 1763440778.149385, 6.222724914550781e-05, -3.119285821914673, 3.139065742492676, 1.568712592124939, -0.001710653305053711, -1.5697846412658691, 0.022499442100524902, -1.5914306654257966, -5.245245989157426, -3.9717403546496697, -0.16150861065903666
104, 1763440778.169688, 4.00543212890625e-05, -3.119285821914673, 3.139065742492676, 1.568712592124939, -0.0017197132110595703, -1.5697755813598633, 0.022507071495056152, -1.5914205370974597, -5.245240097629444, -3.971739626875552, -0.1615134169486172
105, 1763440778.193221, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.5687034130096436, -0.00170135498046875, -1.569793701171875, 0.022499442100524902, -1.5914149976138932, -5.245247731334115, -3.9717389714656157, -0.16150834854101337
106, 1763440778.2214038, 4.744529724121094e-05, -3.119292974472046, 3.139065742492676, 1.5687034130096436, -0.00170135498046875, -1.5697755813598633, 0.022514700889587402, -1.5914224175098646, -5.245257302353619, -3.9717418859941023, -0.1615164268773155
107, 1763440778.240819, 4.744529724121094e-05, -3.119285821914673, 3.139073610305786, 1.5687216520309448, -0.001710653305053711, -1.569812297821045, 0.022514700889587402, -1.5914087081946318, -5.245255832499297, -3.9717395289977393, -0.16151741679410136
108, 1763440778.25913, 5.4836273193359375e-05, -3.1192784309387207, 3.139065742492676, 1.5687034130096436, -0.0016922950744628906, -1.569803237915039, 0.022491812705993652, -1.5914005948076815, -5.245254111538396, -3.9717400551036297, -0.16152285214681683
109, 1763440778.284408, 5.4836273193359375e-05, -3.119292974472046, 3.139065742492676, 1.568712592124939, -0.001710653305053711, -1.569793701171875, 0.022514700889587402, -1.5913971083607865, -5.245265670169686, -3.971742226344965, -0.16153274693467257
110, 1763440778.30561, 5.4836273193359375e-05, -3.119292974472046, 3.139073610305786, 1.568712592124939, -0.001710653305053711, -1.569803237915039, 0.022507071495056152, -1.5913945934421652, -5.245260248246078, -3.9717407592817056, -0.1615350142113421
111, 1763440778.3271601, 4.744529724121094e-05, -3.1192784309387207, 3.139073610305786, 1.568712592124939, -0.00170135498046875, -1.569803237915039, 0.022507071495056152, -1.591395120811281, -5.245266064886669, -3.971741562763264, -0.16152216367198768
112, 1763440778.3511481, 5.4836273193359375e-05, -3.119292974472046, 3.1390817165374756, 1.5687308311462402, -0.00170135498046875, -1.569793701171875, 0.022507071495056152, -1.5913989633395835, -5.24527211971601, -3.9717429071385597, -0.16152296573531633
