# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251118_123845
# Format: timestep, timestamp_utc, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

50, 1763487526.5533068, 0.0005931854248046875, -3.119300365447998, 3.1391775608062744, 1.568831205368042, -0.0003317594528198242, -1.5698490142822266, 0.022499442100524902, 0.18608654654496704, -5.367616460769351, -4.013902694570972, -0.18314651551087824
51, 1763487526.5756302, 0.0006153583526611328, -3.119300365447998, 3.1391775608062744, 1.568831205368042, -0.0003135204315185547, -1.5698671340942383, 0.022484183311462402, 0.1860875763219315, -5.367611098972265, -4.013899637959333, -0.1831504360862679
52, 1763487526.605504, 0.0006079673767089844, -3.119300365447998, 3.1391775608062744, 1.568831205368042, -0.0003044605255126953, -1.5698490142822266, 0.022507071495056152, 0.18608473173532514, -5.367607403857613, -4.013897391962462, -0.18314107831142756
53, 1763487526.622129, 0.0006079673767089844, -3.119292974472046, 3.1391775608062744, 1.568831205368042, -0.0003044605255126953, -1.5698394775390625, 0.022491812705993652, 0.18608499275696966, -5.367608967331942, -4.013899462576156, -0.18314903817494077
54, 1763487526.6462998, 0.0006005764007568359, -3.119292974472046, 3.139169454574585, 1.5688221454620361, -0.00032269954681396484, -1.5698490142822266, 0.022491812705993652, 0.18608226743114736, -5.367606885074827, -4.013899318722224, -0.1831501471772805
55, 1763487526.6632352, 0.0006153583526611328, -3.1192784309387207, 3.1391854286193848, 1.568831205368042, -0.00029528141021728516, -1.5698490142822266, 0.022484183311462402, 0.18608009067858516, -5.367603214302261, -4.013902316974197, -0.18315192000610825
56, 1763487526.681209, 0.0006153583526611328, -3.119292974472046, 3.1391775608062744, 1.5688403844833374, -0.00034105777740478516, -1.5698580741882324, 0.022507071495056152, 0.1860795324320899, -5.367607303214334, -4.0139016381083685, -0.1831545238300576
57, 1763487526.7046368, 0.0006079673767089844, -3.119285821914673, 3.1391775608062744, 1.5688221454620361, -0.00032269954681396484, -1.56988525390625, 0.022491812705993652, 0.18608616422488888, -5.367606807103968, -4.01389632733114, -0.18316002129642328
58, 1763487526.723857, 0.0006229877471923828, -3.119292974472046, 3.139169454574585, 1.5688221454620361, -0.0003135204315185547, -1.5698580741882324, 0.022476494312286377, 0.18608048025299007, -5.367606288885551, -4.013900738425892, -0.18315868576924998
59, 1763487526.749645, 0.0006153583526611328, -3.119300365447998, 3.1391854286193848, 1.5688221454620361, -0.00032269954681396484, -1.5698394775390625, 0.022499442100524902, 0.1860787829052274, -5.367609529984343, -4.01389929925958, -0.18314946851169278
60, 1763487526.768063, 0.0006153583526611328, -3.119285821914673, 3.1391775608062744, 1.5688129663467407, -0.0003317594528198242, -1.5698394775390625, 0.022499442100524902, 0.18609189556553912, -5.367615171290196, -4.013895517061461, -0.18317754274859865
61, 1763487526.791301, 0.0006229877471923828, -3.1192784309387207, 3.1391775608062744, 1.5688403844833374, -0.0003135204315185547, -1.5698304176330566, 0.022499442100524902, 0.1860858634813664, -5.367613175246747, -4.013899977236939, -0.18318399295191323
62, 1763487526.8127182, 0.0006153583526611328, -3.119285821914673, 3.1391775608062744, 1.568831205368042, -0.0003044605255126953, -1.5698490142822266, 0.022484183311462402, 0.18608213685404607, -5.367612831093466, -4.0138982343304646, -0.1831730364783306
63, 1763487526.840197, 0.0006303787231445312, -3.119285821914673, 3.1391775608062744, 1.5688403844833374, -0.00032269954681396484, -1.5698671340942383, 0.022499442100524902, 0.1860923557108216, -5.367616377547515, -4.013896652172974, -0.1831814820985853
64, 1763487526.863044, 0.0006005764007568359, -3.119292974472046, 3.139169454574585, 1.5688221454620361, -0.0003135204315185547, -1.5698671340942383, 0.022499442100524902, 0.18609702445383752, -5.367615672382942, -4.013898127837795, -0.18318200146975538
65, 1763487526.87745, 0.0006153583526611328, -3.119292974472046, 3.1391775608062744, 1.5688403844833374, -0.00029528141021728516, -1.5698490142822266, 0.022491812705993652, 0.1860954530138767, -5.367603785364712, -4.013899863465607, -0.18318996133282006
66, 1763487526.894253, 0.0006079673767089844, -3.119292974472046, 3.1391775608062744, 1.5688221454620361, -0.0003044605255126953, -1.5698671340942383, 0.022499442100524902, 0.18610545590970828, -5.367601406304994, -4.013897022937022, -0.18318645625483132
67, 1763487526.917808, 0.0006229877471923828, -3.119292974472046, 3.139169454574585, 1.568831205368042, -0.0003135204315185547, -1.5698490142822266, 0.022499442100524902, 0.1861124986732708, -5.36760539649739, -4.013897414005541, -0.1831904876727819
68, 1763487526.940508, 0.0006005764007568359, -3.119300365447998, 3.139169454574585, 1.5688403844833374, -0.0003135204315185547, -1.5698580741882324, 0.022491812705993652, 0.1861114327242233, -5.367607518453045, -4.013899827602688, -0.18318896317318512
69, 1763487526.9596071, 0.0006153583526611328, -3.119300365447998, 3.139169454574585, 1.5688403844833374, -0.0003135204315185547, -1.5698490142822266, 0.022491812705993652, 0.18610699695534472, -5.367604626681996, -4.013900392877084, -0.1832131059353932
70, 1763487526.978095, 0.0006229877471923828, -3.119292974472046, 3.1391775608062744, 1.5688221454620361, -0.0003044605255126953, -1.5698490142822266, 0.022491812705993652, 0.18611226552910498, -5.367612712434743, -4.013899056137571, -0.1832107395378033
71, 1763487527.0205598, 0.0006153583526611328, -3.119300365447998, 3.1391854286193848, 1.568831205368042, -0.00032269954681396484, -1.5698394775390625, 0.022514700889587402, 0.18611682066296947, -5.367616759469398, -4.013900161727248, -0.18321670398284606
72, 1763487527.028099, 0.0006303787231445312, -3.119285821914673, 3.139169454574585, 1.5688221454620361, -0.0003135204315185547, -1.5698304176330566, 0.022499442100524902, 0.18612593131644023, -5.367612401150087, -4.013900136752597, -0.183198499023967
73, 1763487527.049025, 0.0006005764007568359, -3.119292974472046, 3.139169454574585, 1.5688403844833374, -0.00032269954681396484, -1.5698394775390625, 0.022499442100524902, 0.1861223021884279, -5.367618301068081, -4.013900236653248, -0.1832208244395952
74, 1763487527.073309, 0.0006153583526611328, -3.119292974472046, 3.1391775608062744, 1.568831205368042, -0.00032269954681396484, -1.5698394775390625, 0.022499442100524902, 0.18613115023449167, -5.36761921941216, -4.013896971468437, -0.18322723012628828
75, 1763487527.094656, 0.0006005764007568359, -3.119292974472046, 3.1391854286193848, 1.568831205368042, -0.00032269954681396484, -1.5698394775390625, 0.022491812705993652, 0.18613530678882662, -5.367615089743446, -4.013898243430766, -0.18323938464556733
76, 1763487527.119074, 0.0006079673767089844, -3.1192784309387207, 3.139169454574585, 1.5688039064407349, -0.00029528141021728516, -1.5698580741882324, 0.022491812705993652, 0.18614171967995763, -5.367618865844547, -4.013900313660183, -0.18325554180166392
77, 1763487527.140955, 0.0006229877471923828, -3.119285821914673, 3.139169454574585, 1.5688129663467407, -0.0003317594528198242, -1.5698394775390625, 0.022499442100524902, 0.18615610034415497, -5.367608787083902, -4.013894619772491, -0.1832588727434219
78, 1763487527.1602108, 0.0006153583526611328, -3.119292974472046, 3.1391775608062744, 1.5688221454620361, -0.00032269954681396484, -1.5698304176330566, 0.022484183311462402, 0.1861480776854464, -5.367607159308224, -4.013900072637158, -0.18325678042629967
79, 1763487527.185604, 0.0012273788452148438, -3.1137914657592773, 3.135470390319824, 1.5687674283981323, -0.00034105777740478516, -1.569894790649414, 0.0, 0.18599749479106598, -5.3675396757701845, -4.0140556461388215, -0.1832663643354593
80, 1763487527.208595, -1.8835067749023438e-05, -3.104985475540161, 3.1302053928375244, 1.5686759948730469, -0.0004780292510986328, -1.5699491500854492, 0.0, 0.1859279032237981, -5.367510584182005, -4.014210524163165, -0.18320848074481777
81, 1763487527.227635, 0.00019502639770507812, -3.087418556213379, 3.116655111312866, 1.5686120986938477, -0.000286102294921875, -1.5699858665466309, 0.0, 0.18571725231756797, -5.3675849433331555, -4.014571444238619, -0.18307191743294204
82, 1763487527.253101, 0.00032782554626464844, -3.060124158859253, 3.094524383544922, 1.5686395168304443, -0.0003317594528198242, -1.569976806640625, 0.0, 0.1853706555223048, -5.367735444692635, -4.014953404896857, -0.18307855916890503
83, 1763487527.2726889, 0.0001804828643798828, -3.029252767562866, 3.0677595138549805, 1.5686395168304443, -0.00032269954681396484, -1.5699586868286133, 0.0, 0.18511533828923737, -5.3675232887772895, -4.015330286511752, -0.18307747891193404
84, 1763487527.2881038, -3.337860107421875e-05, -3.0009775161743164, 3.045093297958374, 1.568739891052246, -0.0002586841583251953, -1.56990385055542, 0.0, 0.18491301195629456, -5.367406328700751, -4.015646182898136, -0.18304438001102863
85, 1763487527.323947, 0.0005786418914794922, -2.9388585090637207, 2.998842239379883, 1.568712592124939, -0.00034105777740478516, -1.5698761940002441, 0.0, 0.18412982468414296, -5.367543720082479, -4.016276655390346, -0.1829341413175669
86, 1763487527.3329558, 0.00046062469482421875, -2.8917253017425537, 2.9662930965423584, 1.5687674283981323, -0.00035011768341064453, -1.56988525390625, 0.0, 0.18356716584585941, -5.3675281524349145, -4.016596204683379, -0.18295174877783715
87, 1763487527.356569, 0.0009250640869140625, -2.8373947143554688, 2.9284629821777344, 1.5680185556411743, -0.00039565563201904297, -1.569565773010254, 0.0, 0.18298518281446496, -5.367303115868313, -4.016829107462043, -0.18303130577922477
88, 1763487527.374998, 0.0009472370147705078, -2.7833659648895264, 2.8902251720428467, 1.558860421180725, -0.007883071899414062, -1.5615124702453613, 0.0, 0.18229858574198082, -5.367279136643718, -4.016970494632848, -0.18298579589485797
89, 1763487527.401428, 0.0008516311645507812, -2.7449870109558105, 2.8635642528533936, 1.5426348447799683, -0.020282745361328125, -1.5459809303283691, 0.0, 0.18174227131066328, -5.367274447070567, -4.01699831343747, -0.18282565651811122
90, 1763487527.422049, 0.0005197525024414062, -2.726571798324585, 2.8517398834228516, 1.5293495655059814, -0.02693915367126465, -1.5332155227661133, 0.0, 0.1816193841332538, -5.367209530610988, -4.016940614152434, -0.1827744991876603
91, 1763487527.441084, 0.0005786418914794922, -2.6921234130859375, 2.83544921875, 1.4879595041275024, -0.041877031326293945, -1.4921178817749023, 0.0, 0.18139715757767583, -5.367149745779854, -4.016748349083469, -0.18302481259058645
92, 1763487527.462018, 0.0006668567657470703, -2.678244113922119, 2.835465431213379, 1.4453092813491821, -0.052733659744262695, -1.449294090270996, 0.0, 0.18135731595933507, -5.367159215834605, -4.016556960904589, -0.1832110599717085
93, 1763487527.4840589, 0.0004754066467285156, -2.6763558387756348, 2.8429274559020996, 1.4001116752624512, -0.06219315528869629, -1.4046902656555176, 0.0, 0.18165446549747105, -5.367035872153823, -4.016440141280117, -0.18311409089225883
94, 1763487527.508309, 0.00034999847412109375, -2.6793429851531982, 2.8541767597198486, 1.3486958742141724, -0.07254767417907715, -1.3535208702087402, 0.0, 0.18189551299624168, -5.367163166739666, -4.016453533593352, -0.18296620106646255
95, 1763487527.529832, 0.0004680156707763672, -2.68298602104187, 2.868166208267212, 1.2820407152175903, -0.08394289016723633, -1.2862086296081543, 0.0, 0.18205071547509483, -5.367189504953611, -4.01645039826411, -0.182793399698145
96, 1763487527.553731, 0.00032782554626464844, -2.68475604057312, 2.879894733428955, 1.216362714767456, -0.0920875072479248, -1.2206306457519531, 0.0, 0.18222080704751825, -5.36699904399869, -4.01641177477896, -0.1826378445742769
97, 1763487527.57475, 0.000431060791015625, -2.6856558322906494, 2.8920068740844727, 1.133573293685913, -0.10241460800170898, -1.13753080368042, 0.0, 0.18218100185083475, -5.367064338880575, -4.016434330422294, -0.18258168847934275
98, 1763487527.594107, 0.00042366981506347656, -2.6859655380249023, 2.899517059326172, 1.0651103258132935, -0.11113452911376953, -1.0698440074920654, 0.0, 0.18208078964028251, -5.367094673661205, -4.01646420118549, -0.1826327537638468
99, 1763487527.6249669, 0.0002467632293701172, -2.6858253479003906, 2.9070510864257812, 0.9671454429626465, -0.12199115753173828, -0.9716417789459229, 0.0, 0.1821585574520373, -5.366869698107561, -4.0164685590841005, -0.18266501153736936
100, 1763487527.6416671, 0.00032782554626464844, -2.6849920749664307, 2.9116129875183105, 0.8736732006072998, -0.1317427158355713, -0.8786718845367432, 0.0, 0.18207766343799392, -5.366931638846631, -4.016500823692221, -0.1827420515803233
101, 1763487527.658175, 0.0003426074981689453, -2.6835761070251465, 2.9149606227874756, 0.7737636566162109, -0.14248085021972656, -0.7788350582122803, 0.0, 0.18198480341250894, -5.3669862441699, -4.0164944591211285, -0.18281894021670198
102, 1763487527.6788821, 0.0001804828643798828, -2.6815185546875, 2.916654348373413, 0.6736347675323486, -0.15204071998596191, -0.6789894104003906, 0.0, 0.18203689348744223, -5.366841692534929, -4.016468904014606, -0.1828245564150377
103, 1763487527.701288, 0.0002613067626953125, -2.679129123687744, 2.9168782234191895, 0.594963550567627, -0.16024017333984375, -0.599149227142334, 0.0, 0.18203548927037788, -5.366867194620312, -4.01648125798674, -0.18286115024714178
104, 1763487527.726712, 0.0003867149353027344, -2.674423933029175, 2.9160711765289307, 0.475705623626709, -0.17590856552124023, -0.47897839546203613, 0.0, 0.1819561841331726, -5.367030181663675, -4.016480502020553, -0.18291856070483625
105, 1763487527.7447412, 0.0002541542053222656, -2.671886682510376, 2.9152963161468506, 0.421952486038208, -0.18288469314575195, -0.42440342903137207, 0.0, 0.18201342879836802, -5.3669483210516375, -4.01645234303045, -0.182880831175825
106, 1763487527.768408, 0.0003056526184082031, -2.667557716369629, 2.9139060974121094, 0.34203004837036133, -0.19409728050231934, -0.34363222122192383, 0.0, 0.1820244567239927, -5.366985107965931, -4.016431984522254, -0.18283378451037802
107, 1763487527.7868018, 0.0004456043243408203, -2.6636860370635986, 2.9131391048431396, 0.2799677848815918, -0.20535564422607422, -0.27980756759643555, 0.0, 0.18195343208940712, -5.36710819148429, -4.016426268480558, -0.18288211526331555
108, 1763487527.811871, 0.0003056526184082031, -2.6595633029937744, 2.912667751312256, 0.21628928184509277, -0.2159566879272461, -0.21528911590576172, 0.0, 0.1820257011878374, -5.366963166974204, -4.016368068087138, -0.1828153777873327
109, 1763487527.8313138, 0.00019502639770507812, -2.654813766479492, 2.9128353595733643, 0.17058944702148438, -0.22574472427368164, -0.16926956176757812, 0.0, 0.1820079649140942, -5.367001198276804, -4.01631787044973, -0.18279005297723216
110, 1763487527.859915, -0.00017380714416503906, -2.6333601474761963, 2.9178287982940674, 0.1558523178100586, -0.2587893009185791, -0.1514279842376709, 0.0, 0.18227732182446393, -5.367246941774542, -4.014151912585909, -0.18268344505773282
111, 1763487527.87828, -0.0021059513092041016, -2.610225200653076, 2.921544075012207, 0.14495015144348145, -0.27764439582824707, -0.14043426513671875, 0.0, 0.18195701629971045, -5.367064124715643, -4.011728821252034, -0.18237490060164685
112, 1763487527.8987122, -0.004185676574707031, -2.581205129623413, 2.926809072494507, 0.13244080543518066, -0.30295515060424805, -0.1259162425994873, 0.0, 0.18151347860851164, -5.366866575390972, -4.00802788913723, -0.1821375418007678
113, 1763487527.921362, -0.0045545101165771484, -2.5537924766540527, 2.9321858882904053, 0.11961197853088379, -0.3305668830871582, -0.11304187774658203, 0.0, 0.18104536982366726, -5.3666855818642025, -4.0036278118892366, -0.1821871947897451
114, 1763487527.942601, -0.004805088043212891, -2.5235259532928467, 2.938162088394165, 0.10647273063659668, -0.3652639389038086, -0.09925436973571777, 0.0, 0.1804843543324548, -5.366517557558835, -3.9980903704011688, -0.18238026808633112
