# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_231834
# Format: timestep, timestamp_utc, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

0, 1763439514.731879, 6.222724914550781e-05, -3.1185407638549805, 3.1390256881713867, 1.5690686702728271, 0.0006086826324462891, -1.5695385932922363, 0.022453665733337402, -1.8118419666268837, -5.150746825368056, -3.9470428825553525, -0.2066675445358488
1, 1763439514.739956, 6.985664367675781e-05, -3.1185407638549805, 3.1390256881713867, 1.5690869092941284, 0.0006268024444580078, -1.5695199966430664, 0.022484183311462402, -1.8118468549321323, -5.150746600896371, -3.9470461443534837, -0.20668811791540698
2, 1763439514.760637, 7.724761962890625e-05, -3.1185555458068848, 3.139009714126587, 1.5690960884094238, 0.0005996227264404297, -1.5695018768310547, 0.022491812705993652, -1.8118355894627833, -5.150758144801501, -3.94704096292882, -0.2067140420842266
3, 1763439514.787714, 4.744529724121094e-05, -3.118525981903076, 3.139009714126587, 1.5690960884094238, 0.0006451606750488281, -1.5695290565490723, 0.022499442100524902, -1.8118402249080763, -5.150750283196679, -3.947041794229384, -0.2067129057588062
4, 1763439514.811002, 6.222724914550781e-05, -3.118533134460449, 3.1390178203582764, 1.5690960884094238, 0.0005996227264404297, -1.5695290565490723, 0.022484183311462402, -1.811849492214682, -5.150747690055502, -3.947044304461485, -0.20673591010862058
5, 1763439514.825929, 5.4836273193359375e-05, -3.1185407638549805, 3.1390178203582764, 1.5691051483154297, 0.0006268024444580078, -1.5695290565490723, 0.022484183311462402, -1.8118453440673714, -5.1507498429726555, -3.9470409639891386, -0.2067292227287938
6, 1763439514.846164, 3.2901763916015625e-05, -3.1185481548309326, 3.1390178203582764, 1.5690960884094238, 0.0006361007690429688, -1.5695385932922363, 0.022514700889587402, -1.811843725995252, -5.150756109061589, -3.947042326014615, -0.2067166632320001
7, 1763439514.869777, 6.985664367675781e-05, -3.118525981903076, 3.1390178203582764, 1.5690960884094238, 0.0006086826324462891, -1.5695199966430664, 0.022476494312286377, -1.8118412832646364, -5.150751233672722, -3.9470407947821275, -0.20671392854561432
8, 1763439514.899629, 4.00543212890625e-05, -3.1185481548309326, 3.1390178203582764, 1.5690869092941284, 0.0006361007690429688, -1.5695290565490723, 0.022491812705993652, -1.8118368953097752, -5.150745740852072, -3.9470454663153554, -0.20671593438265745
9, 1763439514.917165, 7.724761962890625e-05, -3.1185407638549805, 3.1390178203582764, 1.5690960884094238, 0.0005812644958496094, -1.569565773010254, 0.022484183311462402, -1.811831829828982, -5.150747401644628, -3.9470446686705865, -0.2067154007547547
10, 1763439514.935454, 4.744529724121094e-05, -3.1185481548309326, 3.1390178203582764, 1.5690960884094238, 0.0006086826324462891, -1.5695290565490723, 0.022491812705993652, -1.811830547110132, -5.150738737307688, -3.9470413451999233, -0.20671508473926625
11, 1763439514.959523, 6.222724914550781e-05, -3.1185407638549805, 3.139009714126587, 1.5691051483154297, 0.0005996227264404297, -1.5695290565490723, 0.022476494312286377, -1.8118361970008787, -5.150736796033945, -3.947042993181559, -0.206721376943225
12, 1763439514.975869, 6.222724914550781e-05, -3.1185481548309326, 3.139009714126587, 1.5690960884094238, 0.0005903244018554688, -1.5695385932922363, 0.022484183311462402, -1.8118358561242807, -5.150742087132188, -3.9470420996287467, -0.20671259699860833
13, 1763439514.999285, 4.744529724121094e-05, -3.1185555458068848, 3.1390256881713867, 1.5690869092941284, 0.0006177425384521484, -1.5695476531982422, 0.022484183311462402, -1.811844907124552, -5.150749329978616, -3.9470437524573, -0.20672660410403676
14, 1763439515.021216, 6.985664367675781e-05, -3.1185407638549805, 3.1390178203582764, 1.5690869092941284, 0.0006086826324462891, -1.5695476531982422, 0.022461235523223877, -1.8118435949897282, -5.150757659441877, -3.94704082266249, -0.20673519860562095
15, 1763439515.043419, 6.222724914550781e-05, -3.1185407638549805, 3.139009714126587, 1.5691051483154297, 0.0006086826324462891, -1.5695385932922363, 0.022484183311462402, -1.8118413862106775, -5.150749823048206, -3.9470416008283875, -0.2067177207094968
16, 1763439515.0691378, 9.179115295410156e-05, -3.1185555458068848, 3.1390178203582764, 1.5690960884094238, 0.0005996227264404297, -1.5695290565490723, 0.022468924522399902, -1.8118534606824999, -5.150748518649565, -3.9470424261572803, -0.20672671795261355
17, 1763439515.087405, 5.4836273193359375e-05, -3.1185407638549805, 3.1390256881713867, 1.5691051483154297, 0.0006268024444580078, -1.5695290565490723, 0.022491812705993652, -1.8118630962172833, -5.150746249934188, -3.947042898518082, -0.20673019630957068
18, 1763439515.10636, 7.724761962890625e-05, -3.1185407638549805, 3.1390178203582764, 1.5690960884094238, 0.0005996227264404297, -1.5695199966430664, 0.022484183311462402, -1.8118605779521126, -5.1507518147062905, -3.947043015143936, -0.20672793343714257
19, 1763439515.1401541, 5.4836273193359375e-05, -3.1185481548309326, 3.1390178203582764, 1.5690960884094238, 0.0006361007690429688, -1.569556713104248, 0.022484183311462402, -1.811852497906762, -5.150756376323657, -3.947039589425693, -0.2067173823031645
20, 1763439515.1552289, 6.222724914550781e-05, -3.1185481548309326, 3.1390178203582764, 1.5690869092941284, 0.0006086826324462891, -1.5695290565490723, 0.022507071495056152, -1.8118571099823844, -5.150750750825008, -3.947039607454718, -0.20671334571662214
21, 1763439515.180162, 5.4836273193359375e-05, -3.118533134460449, 3.1390178203582764, 1.5691051483154297, 0.0005996227264404297, -1.5695385932922363, 0.022507071495056152, -1.811850491226616, -5.150760313367622, -3.947040687142905, -0.20671952659194037
22, 1763439515.2001228, 6.222724914550781e-05, -3.1185481548309326, 3.1390178203582764, 1.5690869092941284, 0.0005903244018554688, -1.5695385932922363, 0.022476494312286377, -1.811853269378557, -5.150766048067563, -3.947040928006718, -0.20671138655840693
23, 1763439515.224579, 6.222724914550781e-05, -3.118533134460449, 3.139009714126587, 1.5690960884094238, 0.0006177425384521484, -1.5695018768310547, 0.022514700889587402, -1.8118585023351272, -5.150767514716281, -3.9470433046500246, -0.20671919796379434
24, 1763439515.2473211, 6.985664367675781e-05, -3.118533134460449, 3.1390178203582764, 1.5690869092941284, 0.0006086826324462891, -1.5695199966430664, 0.022499442100524902, -1.8118491095920393, -5.150762467808733, -3.9470420373384663, -0.2067357915247916
25, 1763439515.2685492, 6.222724914550781e-05, -3.1185481548309326, 3.1390178203582764, 1.5691051483154297, 0.0006361007690429688, -1.5695385932922363, 0.022484183311462402, -1.8118448689326452, -5.1507679445527215, -3.947040266835168, -0.20672717967861143
26, 1763439515.292726, 8.440017700195312e-05, -3.118533134460449, 3.139009714126587, 1.5690960884094238, 0.0006177425384521484, -1.5695109367370605, 0.022468924522399902, -1.8118517329237502, -5.150776602277037, -3.9470386365516807, -0.20672132238529617
