# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_225501
# Format: timestep, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

36, 0.0006742477416992188, -3.1181352138519287, 3.138889789581299, 1.5657633543014526, -0.001902461051940918, -1.569565773010254, 0.0, -1.7517447856343238, -5.382123521652165, -3.9526420610074084, -0.1199883497548333
37, 0.0006966590881347656, -3.118142604827881, 3.1388978958129883, 1.565772533416748, -0.0018750429153442383, -1.5695838928222656, 0.0, -1.7517423266255794, -5.38210713665023, -3.9526402147972135, -0.12000360928899667
38, 0.0006892681121826172, -3.118142604827881, 3.1388978958129883, 1.565781593322754, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7517431378450858, -5.3821175610998155, -3.9526398511389944, -0.11999654462039633
39, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657907724380493, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7517525896648645, -5.382122142610743, -3.9526410414077144, -0.12000360928899667
40, 0.0007038116455078125, -3.1181352138519287, 3.138889789581299, 1.5657541751861572, -0.0018934011459350586, -1.569565773010254, 0.0, -1.751746882194693, -5.382112704098185, -3.952640072563226, -0.11999708011365762
41, 0.0006892681121826172, -3.1181352138519287, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.569565773010254, 0.0, -1.7517465902559606, -5.382111355572047, -3.9526400574940523, -0.12000871077104946
42, 0.0006892681121826172, -3.118142604827881, 3.138889789581299, 1.565772533416748, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.751747803614544, -5.382119482583041, -3.9526360342253506, -0.12002166442160078
43, 0.0006818771362304688, -3.1181352138519287, 3.1388978958129883, 1.565772533416748, -0.0018842220306396484, -1.569565773010254, 0.0, -1.751754938606149, -5.382121930168158, -3.9526396569404163, -0.12003044655446704
44, 0.0007185935974121094, -3.1181204319000244, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7517498792127468, -5.382122208784092, -3.952636166827453, -0.12003993581376804
45, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018934011459350586, -1.5695929527282715, 0.0, -1.7517575967404697, -5.382132541338042, -3.9526386124728847, -0.12004574327465711
46, 0.0007038116455078125, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.569565773010254, 0.0, -1.7517455105169089, -5.382131770535469, -3.952636179964295, -0.120052651470691
47, 0.0007038116455078125, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0019115209579467773, -1.5695748329162598, 0.0, -1.7517347343550933, -5.382132836203972, -3.9526366715124532, -0.12002911497274837
48, 0.0006892681121826172, -3.1181204319000244, 3.138889789581299, 1.565772533416748, -0.0018842220306396484, -1.5696020126342773, 0.0, -1.7517339174246773, -5.382124655672866, -3.95263564362245, -0.12001269548980087
49, 0.0006966590881347656, -3.1181204319000244, 3.1389060020446777, 1.5657633543014526, -0.0018658638000488281, -1.5696020126342773, 0.0, -1.7517260132343486, -5.382128599458834, -3.9526372254914204, -0.12001821346714348
50, 0.0007038116455078125, -3.1181278228759766, 3.1388978958129883, 1.5657907724380493, -0.001902461051940918, -1.5695748329162598, 0.0, -1.7517230968253512, -5.3821324093191, -3.9526394944134253, -0.12002005736745414
51, 0.0006892681121826172, -3.1181352138519287, 3.1388978958129883, 1.565772533416748, -0.0018842220306396484, -1.569565773010254, 0.0, -1.7517248853903749, -5.382116360458467, -3.9526375449110684, -0.12001277758939999
52, 0.0006966590881347656, -3.11810564994812, 3.138889789581299, 1.5657633543014526, -0.001902461051940918, -1.569556713104248, 0.0, -1.7517246915023952, -5.3821100346019985, -3.9526384287608702, -0.12002976946397226
53, 0.0006892681121826172, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0018934011459350586, -1.5695929527282715, 0.0, -1.7517164287692717, -5.382106497856932, -3.952640004891986, -0.12003417211738565
54, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0019115209579467773, -1.5695929527282715, 0.0, -1.7517239193517797, -5.382105792547927, -3.95264173829034, -0.12003081069995591
55, 0.0006966590881347656, -3.1181278228759766, 3.1389060020446777, 1.5657541751861572, -0.0018750429153442383, -1.5695929527282715, 0.0, -1.751716347094531, -5.382103441590922, -3.952639743908439, -0.12002697357590275
56, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.0018658638000488281, -1.569565773010254, 0.0, -1.751720782644152, -5.382106217627876, -3.9526430006953133, -0.12001958194916895
57, 0.0007038116455078125, -3.118142604827881, 3.1389060020446777, 1.565772533416748, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7517033236570365, -5.382106419565883, -3.952640525871086, -0.12002804398705447
58, 0.0006892681121826172, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018934011459350586, -1.569556713104248, 0.0, -1.7516994266035515, -5.382108419507149, -3.9526384988208063, -0.1200275084941822
59, 0.0006892681121826172, -3.1181204319000244, 3.1388978958129883, 1.5657541751861572, -0.001902461051940918, -1.5695748329162598, 0.0, -1.7517021351741322, -5.382121852588549, -3.9526383873665187, -0.12003578517246627
60, 0.0007185935974121094, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.5695929527282715, 0.0, -1.751702773160324, -5.38210551914322, -3.9526382098556607, -0.12005249442806676
61, 0.0006892681121826172, -3.1181204319000244, 3.138889789581299, 1.565772533416748, -0.0018842220306396484, -1.569565773010254, 0.0, -1.751697289611633, -5.382112678655626, -3.9526365470990985, -0.12005279907552602
62, 0.0007185935974121094, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.0018658638000488281, -1.5695929527282715, 0.0, -1.751692169739632, -5.382115484121033, -3.9526373371952412, -0.12004592062745711
63, 0.0006818771362304688, -3.1181352138519287, 3.1388978958129883, 1.5657998323440552, -0.0018750429153442383, -1.5695838928222656, 0.0, -1.7516820822226986, -5.382103527942129, -3.952637105967154, -0.12006339593586546
64, 0.0007112026214599609, -3.1181278228759766, 3.138889789581299, 1.565772533416748, -0.0018934011459350586, -1.5695929527282715, 0.0, -1.7516831203022523, -5.382104297995031, -3.9526382475097157, -0.1200536915630277
65, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0018934011459350586, -1.5695748329162598, 0.0, -1.7516747823232435, -5.382109318101989, -3.9526375831470277, -0.12004359272192655
66, 0.0006892681121826172, -3.1181278228759766, 3.138889789581299, 1.565781593322754, -0.0018934011459350586, -1.5695838928222656, 0.0, -1.7516719903002154, -5.382101642264273, -3.9526383338033684, -0.1200294339194885
67, 0.0006892681121826172, -3.118142604827881, 3.1388978958129883, 1.5657633543014526, -0.0019115209579467773, -1.5695748329162598, 0.0, -1.7516634019550157, -5.382106402536862, -3.9526362833611954, -0.12003163481616408
68, 0.0006892681121826172, -3.1181278228759766, 3.1388978958129883, 1.565781593322754, -0.0018658638000488281, -1.5695748329162598, 0.0, -1.7516525410099333, -5.382107140053134, -3.9526379786534585, -0.12002005621658185
69, 0.0006966590881347656, -3.118142604827881, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.5695929527282715, 0.0, -1.751641021961522, -5.38209602017719, -3.9526401181125608, -0.1200171928156184
70, 0.0006966590881347656, -3.1181352138519287, 3.1389060020446777, 1.5657541751861572, -0.0018658638000488281, -1.5696020126342773, 0.0, -1.7516392751143282, -5.382094547812193, -3.9526358831571806, -0.12002496404052554
71, 0.0006892681121826172, -3.1181352138519287, 3.1388978958129883, 1.5657998323440552, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.7516405357477631, -5.382098673120787, -3.9526362749387696, -0.12002628017356454
72, 0.0006892681121826172, -3.1181352138519287, 3.1389060020446777, 1.5657633543014526, -0.001902461051940918, -1.569565773010254, 0.0, -1.7516260643286596, -5.382084364212487, -3.952636236695406, -0.12003077150341035
73, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0018658638000488281, -1.569556713104248, 0.0, -1.7516223153625583, -5.382091793982375, -3.9526347516257783, -0.12003065250496547
74, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.565772533416748, -0.0018934011459350586, -1.569565773010254, 0.0, -1.751626113033847, -5.382098655561399, -3.952634203635473, -0.1200285480070411
75, 0.0006966590881347656, -3.1181352138519287, 3.138889789581299, 1.5657633543014526, -0.001902461051940918, -1.5695838928222656, 0.0, -1.7516189011024643, -5.3820926433151195, -3.952637294586591, -0.12004179201216036
76, 0.0007112026214599609, -3.118149757385254, 3.1389060020446777, 1.5657541751861572, -0.0018934011459350586, -1.5695748329162598, 0.0, -1.7516099961800111, -5.38209831232611, -3.9526355405010505, -0.120040757926974
77, 0.0006742477416992188, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0018658638000488281, -1.5695748329162598, 0.0, -1.7516058032937192, -5.3820978358369596, -3.9526362654312193, -0.12003897295053534
78, 0.0007112026214599609, -3.1181204319000244, 3.138889789581299, 1.565781593322754, -0.0018750429153442383, -1.5695838928222656, 0.0, -1.751599099295834, -5.3820928307769975, -3.9526367318571554, -0.1200301164377171
79, 0.0006966590881347656, -3.118142604827881, 3.1388978958129883, 1.5657449960708618, -0.001902461051940918, -1.5695838928222656, 0.0, -1.7516034640730973, -5.382098206069038, -3.9526346977733353, -0.1200279081030935
80, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018750429153442383, -1.569565773010254, 0.0, -1.751606487130384, -5.382092494154893, -3.952636117015297, -0.12001948238541793
81, 0.0007112026214599609, -3.118142604827881, 3.1388978958129883, 1.5657449960708618, -0.0018568038940429688, -1.5695838928222656, 0.0, -1.751593433881423, -5.382088198598723, -3.952633193223741, -0.12002096957898623
82, 0.0006892681121826172, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.569565773010254, 0.0, -1.7516059577688634, -5.382104589607793, -3.9526379096240625, -0.12003309082515656
83, 0.0007112026214599609, -3.1181204319000244, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.751601089480149, -5.382101884765071, -3.9526362610238004, -0.12002714176316243
84, 0.0007112026214599609, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.7515958865453467, -5.3820947987167145, -3.9526382580827715, -0.12002671811840138
85, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7516058341368739, -5.3820979184513185, -3.9526366181604384, -0.12001954188466968
86, 0.0006966590881347656, -3.1181204319000244, 3.1389060020446777, 1.5657633543014526, -0.0018842220306396484, -1.569556713104248, 0.0, -1.751607197796942, -5.382094045089994, -3.952635312319808, -0.12002076190696176
87, 0.0007038116455078125, -3.1181352138519287, 3.1388978958129883, 1.5657449960708618, -0.0018750429153442383, -1.569565773010254, 0.0, -1.751601978499143, -5.382098393651476, -3.9526365335263165, -0.12001689474357136
88, 0.0006818771362304688, -3.1181278228759766, 3.1388978958129883, 1.5657907724380493, -0.0018568038940429688, -1.5695838928222656, 0.0, -1.7516001352053843, -5.382093992986237, -3.9526406127074933, -0.12001552626067102
89, 0.0007038116455078125, -3.1181278228759766, 3.1389060020446777, 1.565772533416748, -0.0018842220306396484, -1.569556713104248, 0.0, -1.75159671283692, -5.382087424297115, -3.9526375381605545, -0.12001721426417156
90, 0.0007038116455078125, -3.1181278228759766, 3.1389060020446777, 1.5657449960708618, -0.0018934011459350586, -1.5695838928222656, 0.0, -1.751589539219001, -5.382087691099416, -3.9526381841273115, -0.12001694651751471
91, 0.0007038116455078125, -3.118142604827881, 3.1388978958129883, 1.565772533416748, -0.0018934011459350586, -1.5695929527282715, 0.0, -1.7515829814309178, -5.382084763878632, -3.952635799334837, -0.12003101607650901
92, 0.0006818771362304688, -3.118142604827881, 3.138889789581299, 1.5657541751861572, -0.0018658638000488281, -1.5695476531982422, 0.0, -1.7515832900188892, -5.382079170197711, -3.9526371928086848, -0.1200313135726665
93, 0.0007185935974121094, -3.1181278228759766, 3.138889789581299, 1.5657633543014526, -0.0018934011459350586, -1.569565773010254, 0.0, -1.751579676857426, -5.382085669102898, -3.9526373753787425, -0.12004891532436446
94, 0.0007038116455078125, -3.1181278228759766, 3.1388978958129883, 1.565772533416748, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.751572186390943, -5.382094406008063, -3.9526345526823277, -0.1200657209899667
95, 0.0006818771362304688, -3.1181278228759766, 3.138889789581299, 1.5657633543014526, -0.0018750429153442383, -1.569565773010254, 0.0, -1.7515644288617782, -5.382086204634447, -3.952634916599421, -0.12006652365892911
96, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7515600349233633, -5.382096593660124, -3.952636074248834, -0.1200611921851431
97, 0.0007038116455078125, -3.1181278228759766, 3.1389060020446777, 1.5657449960708618, -0.0018658638000488281, -1.5695838928222656, 0.0, -1.751559326000975, -5.38209594358139, -3.9526376515147157, -0.12006888102895452
98, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.5657633543014526, -0.001902461051940918, -1.5695838928222656, 0.0, -1.7515597816336101, -5.3820898133797055, -3.9526385371789776, -0.12007221269780644
99, 0.0007038116455078125, -3.1181278228759766, 3.138889789581299, 1.5657633543014526, -0.0018934011459350586, -1.5695748329162598, 0.0, -1.751562845172338, -5.3820930652334456, -3.9526366216150537, -0.12005305681265988
100, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.565781593322754, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.75155611358544, -5.382094392956105, -3.9526351658050713, -0.12006665037962172
101, 0.0006818771362304688, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.5695838928222656, 0.0, -1.75155225016914, -5.382084066224517, -3.952638701060582, -0.12008142620839024
102, 0.0006892681121826172, -3.1181204319000244, 3.1388978958129883, 1.5657633543014526, -0.0018934011459350586, -1.5695748329162598, 0.0, -1.7515471192003447, -5.382080370381435, -3.952639394606668, -0.1200667319060571
103, 0.0006892681121826172, -3.118142604827881, 3.1389060020446777, 1.5657633543014526, -0.0018658638000488281, -1.5695838928222656, 0.0, -1.751532016141221, -5.3820764112837685, -3.95263275972893, -0.12006750539536526
104, 0.0007185935974121094, -3.1181352138519287, 3.1388978958129883, 1.5657449960708618, -0.0018658638000488281, -1.5695838928222656, 0.0, -1.7515346421871087, -5.38207598608627, -3.9526359848196533, -0.120066285662209
105, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.569565773010254, 0.0, -1.7515345018073445, -5.382072650220776, -3.9526370593899935, -0.1200665903105671
106, 0.0006892681121826172, -3.1181278228759766, 3.138889789581299, 1.565772533416748, -0.0018934011459350586, -1.5695748329162598, 0.0, -1.7515400984034617, -5.3820830663811, -3.9526372107404355, -0.12007299277067673
107, 0.0007185935974121094, -3.118142604827881, 3.1388978958129883, 1.565772533416748, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.7515273963488656, -5.38209147814944, -3.952637635520956, -0.12007248702768702
108, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.7515248960473306, -5.38209199978975, -3.952635756347692, -0.12006763097648232
109, 0.0007038116455078125, -3.1181204319000244, 3.1389060020446777, 1.565772533416748, -0.0018568038940429688, -1.5695748329162598, 0.0, -1.7515286226804017, -5.382087232760889, -3.952639508667278, -0.1200662029959485
110, 0.0006892681121826172, -3.1181278228759766, 3.1389060020446777, 1.5657907724380493, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.7515231400540672, -5.3820916230980185, -3.9526337526575768, -0.12008234015581909
111, 0.0006892681121826172, -3.1181352138519287, 3.1389060020446777, 1.5657633543014526, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.7515292122173796, -5.382093935350689, -3.9526357011840734, -0.12008210931256524
112, 0.0007112026214599609, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018658638000488281, -1.5695748329162598, 0.0, -1.751526666545981, -5.382093750389252, -3.952634170148975, -0.12007825702555674
113, 0.0006892681121826172, -3.118142604827881, 3.1388978958129883, 1.5657633543014526, -0.0019115209579467773, -1.5695748329162598, 0.0, -1.7515137861289514, -5.382099607234205, -3.9526363144425427, -0.12008851177423274
114, 0.0006966590881347656, -3.1181278228759766, 3.1388978958129883, 1.5657633543014526, -0.0018934011459350586, -1.569556713104248, 0.0, -1.7515043449428194, -5.382097567823805, -3.9526361877502523, -0.1200811496044647
115, 0.0006892681121826172, -3.118142604827881, 3.1388978958129883, 1.5657633543014526, -0.001902461051940918, -1.5695838928222656, 0.0, -1.751506566734777, -5.382097543448538, -3.952634752202379, -0.12008005602304461
116, 0.0006892681121826172, -3.1181204319000244, 3.1388978958129883, 1.565781593322754, -0.0018842220306396484, -1.569565773010254, 0.0, -1.7514880265854027, -5.382098303441399, -3.9526337550694133, -0.12007926794310642
117, 0.0006892681121826172, -3.1181352138519287, 3.138889789581299, 1.565781593322754, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.751487340135947, -5.382096824086274, -3.952635485932, -0.12006676766840041
118, 0.0007112026214599609, -3.1181352138519287, 3.1388978958129883, 1.5657541751861572, -0.001902461051940918, -1.569565773010254, 0.0, -1.7514879570305215, -5.38209527523896, -3.952635471872388, -0.12007302081293236
119, 0.0006818771362304688, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018842220306396484, -1.5695838928222656, 0.0, -1.7514732290654706, -5.38210195844717, -3.9526363825141146, -0.1200680386091193
120, 0.0006892681121826172, -3.1181204319000244, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.569556713104248, 0.0, -1.7514699105161486, -5.3820959594313145, -3.9526341779864542, -0.12005201300434809
121, 0.0006892681121826172, -3.1181352138519287, 3.1389060020446777, 1.565781593322754, -0.001902461051940918, -1.5695748329162598, 0.0, -1.751461106985945, -5.382095117874406, -3.9526362699048865, -0.12006091414863018
122, 0.0007038116455078125, -3.1181278228759766, 3.1388978958129883, 1.5657541751861572, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.7514497503688278, -5.382098558656481, -3.952636448362639, -0.12004906035454344
123, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.5657633543014526, -0.0018750429153442383, -1.5695748329162598, 0.0, -1.75144828240234, -5.382094494512322, -3.952636315823185, -0.12007358548623692
124, 0.0006966590881347656, -3.1181204319000244, 3.1388978958129883, 1.5657541751861572, -0.0018934011459350586, -1.5695838928222656, 0.0, -1.7514567236206842, -5.382091087258284, -3.9526378201674373, -0.12006734636108529
125, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.565772533416748, -0.0018934011459350586, -1.569556713104248, 0.0, -1.7514445532685592, -5.382098917279592, -3.9526367621866494, -0.12007614338292782
126, 0.0006966590881347656, -3.1181352138519287, 3.1389060020446777, 1.565772533416748, -0.0018658638000488281, -1.5695748329162598, 0.0, -1.75144295347641, -5.382101843467855, -3.9526365902050324, -0.12007104933261736
127, 0.0006966590881347656, -3.1181352138519287, 3.1388978958129883, 1.5657633543014526, -0.0018842220306396484, -1.5695748329162598, 0.0, -1.751452099371894, -5.382096283508339, -3.9526412721393203, -0.12007557814053271
