# Arm joint positions + body pose collected at 50.0 Hz
# Timestamp: 20251117_232047
# Format: timestep, timestamp_utc, arm0.sh0, arm0.sh1, arm0.el0, arm0.el1, arm0.wr0, arm0.wr1, gripper_open_percentage, body_x, body_y, body_z, body_theta
# Body pose is in odom frame (x, y, z in meters, theta in radians)

78, 1763439649.123616, 9.179115295410156e-05, -3.118459463119507, 3.138874053955078, 1.564238429069519, 0.0006633996963500977, -1.5682601928710938, 0.022667407989501953, -1.8196049472444034, -5.147972463985334, -4.083241111742924, -0.21144113765359318
79, 1763439649.148583, 9.179115295410156e-05, -3.1184375286102295, 3.1388819217681885, 1.5642201900482178, 0.0006451606750488281, -1.5682330131530762, 0.022674977779388428, -1.81960450384439, -5.147964087102588, -4.083240273268849, -0.21143762775651975
80, 1763439649.17101, 8.440017700195312e-05, -3.118452310562134, 3.138874053955078, 1.564211130142212, 0.0006725788116455078, -1.568223476409912, 0.022674977779388428, -1.8195977399560876, -5.147966699766512, -4.0832429671688555, -0.2114176851351841
81, 1763439649.193038, 8.440017700195312e-05, -3.118467092514038, 3.1388819217681885, 1.5642201900482178, 0.0006633996963500977, -1.5682692527770996, 0.022682666778564453, -1.8195924509013772, -5.147978953077106, -4.08324087166247, -0.211431010316109
82, 1763439649.2184918, 7.724761962890625e-05, -3.1184375286102295, 3.138874053955078, 1.5642019510269165, 0.0006725788116455078, -1.5682783126831055, 0.022682666778564453, -1.8195915926419413, -5.147979223827883, -4.083240982756909, -0.2114328559918528
83, 1763439649.23881, 7.724761962890625e-05, -3.118467092514038, 3.138874053955078, 1.564211130142212, 0.0006725788116455078, -1.5682692527770996, 0.022667407989501953, -1.8195898435037687, -5.1479851061992035, -4.08323857150733, -0.21142949876279804
84, 1763439649.26083, 8.440017700195312e-05, -3.1184449195861816, 3.1388819217681885, 1.5642201900482178, 0.0006908178329467773, -1.5682873725891113, 0.022667407989501953, -1.819586383287854, -5.14799031764272, -4.083238964714237, -0.21141950927056108
85, 1763439649.28648, 9.179115295410156e-05, -3.118459463119507, 3.1388819217681885, 1.564238429069519, 0.0006816387176513672, -1.568242073059082, 0.022674977779388428, -1.8195944129691628, -5.1479941207228075, -4.083244343287521, -0.21142424468186327
86, 1763439649.304666, 6.985664367675781e-05, -3.118459463119507, 3.1388819217681885, 1.564238429069519, 0.0006542205810546875, -1.5682601928710938, 0.022674977779388428, -1.8195903694412547, -5.147999101868006, -4.0832385305615375, -0.21143634659323407
87, 1763439649.327647, 6.985664367675781e-05, -3.118452310562134, 3.138874053955078, 1.564211130142212, 0.0006816387176513672, -1.5682601928710938, 0.022705495357513428, -1.8195924501008733, -5.147992414050596, -4.08324452240432, -0.2114141307766575
88, 1763439649.354294, 9.918212890625e-05, -3.118459463119507, 3.1388819217681885, 1.5642201900482178, 0.0006908178329467773, -1.568251132965088, 0.022682666778564453, -1.8195920477913146, -5.14799856908872, -4.083245345576368, -0.21141225098312066
89, 1763439649.371732, 7.724761962890625e-05, -3.1184449195861816, 3.138874053955078, 1.564238429069519, 0.0006633996963500977, -1.5682601928710938, 0.022667407989501953, -1.8195775501709524, -5.148002809804779, -4.083244178530872, -0.2114231902818542
90, 1763439649.395138, 7.724761962890625e-05, -3.118459463119507, 3.1388819217681885, 1.5642293691635132, 0.0006725788116455078, -1.5682783126831055, 0.022659718990325928, -1.8195739056263858, -5.147998718901122, -4.083242404341614, -0.2114228642603413
91, 1763439649.422196, 7.724761962890625e-05, -3.118467092514038, 3.1388819217681885, 1.5642201900482178, 0.0006542205810546875, -1.568251132965088, 0.022682666778564453, -1.8195711901216995, -5.147999268185936, -4.083241084503477, -0.21143123846518108
92, 1763439649.440289, 6.985664367675781e-05, -3.118452310562134, 3.138874053955078, 1.5642293691635132, 0.0006542205810546875, -1.5682601928710938, 0.022659718990325928, -1.819565648361264, -5.147995753508776, -4.0832377120755385, -0.2114294498264755
93, 1763439649.462523, 7.724761962890625e-05, -3.1184375286102295, 3.138874053955078, 1.5642293691635132, 0.0006542205810546875, -1.5682601928710938, 0.022667407989501953, -1.8195692003838806, -5.147989599340375, -4.083240493680293, -0.21143945999949398
94, 1763439649.48821, 9.179115295410156e-05, -3.118452310562134, 3.138874053955078, 1.5642293691635132, 0.0006542205810546875, -1.5682601928710938, 0.022682666778564453, -1.8195615999346493, -5.147994720031525, -4.083239574810683, -0.2114325506518826
95, 1763439649.5036569, 8.440017700195312e-05, -3.1184449195861816, 3.1388819217681885, 1.5642201900482178, 0.0006633996963500977, -1.5682601928710938, 0.022674977779388428, -1.8195627101204455, -5.1479970707402, -4.083241874489276, -0.21143303520547008
96, 1763439649.5255811, 8.440017700195312e-05, -3.118452310562134, 3.1388819217681885, 1.5642293691635132, 0.0006542205810546875, -1.5682330131530762, 0.022667407989501953, -1.8195544120304339, -5.147997884336325, -4.083242581220441, -0.21142423348312356
97, 1763439649.552185, 7.724761962890625e-05, -3.118459463119507, 3.138889789581299, 1.564211130142212, 0.0006542205810546875, -1.568251132965088, 0.022674977779388428, -1.8195503548026783, -5.147999521305753, -4.083239399133959, -0.2114286747515175
98, 1763439649.572991, 8.440017700195312e-05, -3.118459463119507, 3.138874053955078, 1.5642201900482178, 0.0006361007690429688, -1.5682601928710938, 0.022652089595794678, -1.8195430028491932, -5.148000769383589, -4.083239404581961, -0.21141583635800298
99, 1763439649.5952919, 9.179115295410156e-05, -3.118467092514038, 3.1388819217681885, 1.5642293691635132, 0.0006816387176513672, -1.5682692527770996, 0.022659718990325928, -1.8195398294633256, -5.147992672965537, -4.083240665319948, -0.21141310739054475
100, 1763439649.621928, 8.440017700195312e-05, -3.118467092514038, 3.1388819217681885, 1.5642293691635132, 0.0006816387176513672, -1.568242073059082, 0.022690236568450928, -1.819535511726928, -5.1479960004684635, -4.0832395039074045, -0.21141299331801822
101, 1763439649.639161, 7.724761962890625e-05, -3.118467092514038, 3.138889789581299, 1.564238429069519, 0.0006542205810546875, -1.5682601928710938, 0.022697925567626953, -1.819534633464127, -5.147996897970278, -4.083243898896564, -0.21142369999329969
102, 1763439649.663104, 7.724761962890625e-05, -3.118474245071411, 3.138874053955078, 1.5642293691635132, 0.0006816387176513672, -1.5682601928710938, 0.022674977779388428, -1.8195311677762303, -5.147999615394501, -4.083241582645785, -0.21143218827439902
103, 1763439649.688603, 8.440017700195312e-05, -3.118459463119507, 3.1388819217681885, 1.564238429069519, 0.0006816387176513672, -1.568242073059082, 0.022682666778564453, -1.8195260508790514, -5.148000267630679, -4.08324269904043, -0.21145076082913228
104, 1763439649.711156, 8.440017700195312e-05, -3.118452310562134, 3.138889789581299, 1.5642476081848145, 0.0006725788116455078, -1.5682601928710938, 0.022667407989501953, -1.8195275984448185, -5.1479968341389615, -4.083243863727685, -0.21144310465761773
105, 1763439649.730571, 8.440017700195312e-05, -3.118459463119507, 3.1388819217681885, 1.5642293691635132, 0.0006908178329467773, -1.5682692527770996, 0.022674977779388428, -1.8195283442056813, -5.147995673062865, -4.083241256879194, -0.21143880571816176
106, 1763439649.7553, 8.440017700195312e-05, -3.118452310562134, 3.138874053955078, 1.564238429069519, 0.0006725788116455078, -1.568251132965088, 0.022690236568450928, -1.8195339235352468, -5.148000550427379, -4.083242458346688, -0.2114488055508552
107, 1763439649.777459, 6.222724914550781e-05, -3.118467092514038, 3.1388819217681885, 1.5642293691635132, 0.0006816387176513672, -1.5682692527770996, 0.022667407989501953, -1.819534871208495, -5.14799954758625, -4.083244864804041, -0.21144124639984696
108, 1763439649.79965, 7.724761962890625e-05, -3.1184449195861816, 3.138874053955078, 1.564238429069519, 0.0006542205810546875, -1.5682601928710938, 0.022674977779388428, -1.8195239717198133, -5.147992382481336, -4.083241019578584, -0.2114493345633841
109, 1763439649.825473, 6.985664367675781e-05, -3.118467092514038, 3.138874053955078, 1.5642293691635132, 0.0006908178329467773, -1.568251132965088, 0.022682666778564453, -1.8195265184793188, -5.148001682576749, -4.083242756865424, -0.21145369725691499
110, 1763439649.8475, 7.724761962890625e-05, -3.1184449195861816, 3.138874053955078, 1.564211130142212, 0.0006725788116455078, -1.5682601928710938, 0.022674977779388428, -1.8195302627296046, -5.148005669352569, -4.083242798004051, -0.21145532512398812
111, 1763439649.869847, 9.918212890625e-05, -3.118452310562134, 3.1388819217681885, 1.5642293691635132, 0.0006361007690429688, -1.5682692527770996, 0.022659718990325928, -1.8195256726017455, -5.148004115474449, -4.083241132362244, -0.21145582897458315
112, 1763439649.893308, 8.440017700195312e-05, -3.118459463119507, 3.138874053955078, 1.5642566680908203, 0.0006908178329467773, -1.568251132965088, 0.022690236568450928, -1.8195234387447001, -5.148007034905531, -4.083244438970224, -0.2114517137304155
